Speaker	GlobalIndex	StartTime	StopTime	Tokens	NGrams	SelfShared	OtherShared	N	OverlapCount	OverlapSeconds	AvgOverlap	Day	Reality
f	28	0:34:54	0:35:3	6	4	0	0	3	0	0	0	1	3
g	29	0:35:50	0:35:50	11	9	0	0	3	0	0	0	1	3
g	30	0:37:36	0:37:42	9	7	0	0	3	0	0	0	1	3
f	31	0:38:30	0:38:39	7	5	1	0	3	0	0	0	1	3
g	32	0:40:4	0:40:4	8	6	0	0	3	0	0	0	1	3
g	33	0:40:43	0:40:43	5	3	0	0	3	0	0	0	1	3
g	34	0:44:43	0:44:47	11	9	0	0	3	0	0	0	1	3
f	35	0:45:7	0:45:12	10	8	0	0	3	0	0	0	1	3
f	36	0:47:52	0:47:58	11	9	1	0	3	0	0	0	1	3
f	37	0:50:20	0:50:24	1	0	0	0	3	0	0	0	1	3
f	38	0:54:6	0:54:15	1	0	0	0	3	0	0	0	1	3
g	39	0:54:20	0:54:23	1	0	0	0	3	0	0	0	1	3
g	40	0:54:43	0:54:51	1	0	0	0	3	0	0	0	1	3
g	41	0:55:34	0:55:40	1	0	0	0	3	0	0	0	1	3
f	42	0:57:14	0:57:21	1	0	0	0	3	0	0	0	1	3
g	43	1:1:8	1:1:8	1	0	0	0	3	0	0	0	1	3
f	44	1:5:49	1:5:58	1	0	0	0	3	0	0	0	1	3
f	45	1:9:39	1:9:45	1	0	0	0	3	0	0	0	1	3
g	46	1:10:6	1:10:14	4	2	0	0	3	0	0	0	1	3
g	47	1:10:46	1:10:54	6	4	0	0	3	0	0	0	1	3
g	48	1:11:19	1:11:28	4	2	0	0	3	0	0	0	1	3
f	49	1:11:42	1:11:46	1	0	0	0	3	0	0	0	1	3
g	50	1:11:49	1:11:51	1	0	0	0	3	0	0	0	1	3
g	51	1:12:46	1:12:53	3	1	0	0	3	0	0	0	1	3
f	52	1:14:6	1:14:10	5	3	0	0	3	0	0	0	1	3
g	53	1:14:33	1:14:33	3	1	0	0	3	0	0	0	1	3
f	54	1:15:46	1:15:52	1	0	0	0	3	0	0	0	1	3
f	55	1:17:53	1:17:56	1	0	0	0	3	0	0	0	1	3
f	56	1:18:21	1:18:21	1	0	0	0	3	0	0	0	1	3
f	57	1:18:46	1:18:48	1	0	0	0	3	0	0	0	1	3
f	58	1:19:31	1:19:36	7	5	0	0	3	0	0	0	1	3
g	59	1:22:49	1:22:49	1	0	0	0	3	0	0	0	1	3
f	60	1:23:2	1:23:11	4	2	0	0	3	0	0	0	1	3
g	61	1:24:1	1:24:4	1	0	0	0	3	0	0	0	1	3
g	62	1:24:57	1:25:4	7	5	0	0	3	0	0	0	1	3
g	63	1:26:1	1:26:9	1	0	0	0	3	0	0	0	1	3
g	64	1:27:30	1:27:35	11	9	0	0	3	0	0	0	1	3
g	65	1:29:57	1:29:59	6	4	0	0	3	0	0	0	1	3
g	66	1:30:24	1:30:28	10	8	0	0	3	0	0	0	1	3
g	67	1:30:32	1:30:32	1	0	0	0	3	0	0	0	1	3
f	68	1:30:41	1:30:45	1	0	0	0	3	0	0	0	1	3
f	69	1:34:0	1:34:8	1	0	0	0	3	0	0	0	1	3
g	70	1:34:9	1:34:14	1	0	0	0	3	0	0	0	1	3
g	71	1:38:13	1:38:15	11	9	0	0	3	0	0	0	1	3
g	72	1:38:28	1:38:35	1	0	0	0	3	0	0	0	1	3
g	73	1:39:42	1:39:43	3	1	0	0	3	0	0	0	1	3
f	74	1:41:22	1:41:22	1	0	0	0	3	0	0	0	1	3
g	75	1:44:50	1:44:50	9	7	0	0	3	0	0	0	1	3
f	76	1:45:9	1:45:16	1	0	0	0	3	0	0	0	1	3
g	77	1:46:41	1:46:45	7	5	0	0	3	0	0	0	1	3
f	78	1:46:50	1:46:52	1	0	0	0	3	0	0	0	1	3
g	79	1:48:19	1:48:22	6	4	0	0	3	0	0	0	1	3
g	80	1:48:15	1:48:24	1	0	0	0	3	0	0	0	1	3
f	81	1:50:11	1:50:11	1	0	0	0	3	0	0	0	1	3
g	82	1:51:8	1:51:9	1	0	0	0	3	0	0	0	1	3
g	83	1:51:54	1:51:58	5	3	0	0	3	0	0	0	1	3
f	84	1:52:1	1:52:9	3	1	0	0	3	0	0	0	1	3
f	85	1:54:16	1:54:20	7	5	0	0	3	0	0	0	1	3
g	86	1:55:25	1:55:27	2	0	0	0	3	0	0	0	1	3
f	87	1:56:10	1:56:14	5	3	0	0	3	0	0	0	1	3
g	88	1:56:49	1:56:49	5	3	0	0	3	0	0	0	1	3
g	89	1:57:26	1:57:27	8	6	0	0	3	0	0	0	1	3
g	90	1:57:41	1:57:46	14	12	0	0	3	0	0	0	1	3
g	91	2:0:4	2:0:8	6	4	0	0	3	0	0	0	1	3
g	92	2:1:46	2:1:47	4	2	0	0	3	0	0	0	1	3
f	93	2:2:5	2:2:10	2	0	0	0	3	0	0	0	1	3
g	94	2:2:37	2:2:39	3	1	0	0	3	0	0	0	1	3
f	95	2:4:20	2:4:26	4	2	0	0	3	0	0	0	1	3
f	96	2:6:34	2:6:43	5	3	0	0	3	0	0	0	1	3
f	97	2:6:53	2:7:1	1	0	0	0	3	0	0	0	1	3
g	98	2:7:57	2:8:4	1	0	0	0	3	0	0	0	1	3
g	99	2:8:52	2:8:55	1	0	0	0	3	0	0	0	1	3
f	100	2:10:19	2:10:23	3	1	0	0	3	0	0	0	1	3
g	101	2:12:52	2:12:57	2	0	0	0	3	0	0	0	1	3
f	102	2:13:7	2:13:11	1	0	0	0	3	0	0	0	1	3
f	103	2:14:5	2:14:14	7	5	0	0	3	0	0	0	1	3
f	104	2:19:49	2:19:55	1	0	0	0	3	0	0	0	1	3
f	105	2:20:49	2:20:51	1	0	0	0	3	0	0	0	1	3
g	106	2:21:41	2:21:46	10	8	0	0	3	0	0	0	1	3
g	107	2:22:50	2:22:54	8	6	0	0	3	0	0	0	1	3
g	108	2:25:19	2:25:24	5	3	0	0	3	0	0	0	1	3
f	109	2:27:4	2:27:8	3	1	0	0	3	0	0	0	1	3
g	110	2:27:25	2:27:31	15	13	0	0	3	0	0	0	1	3
g	111	2:27:58	2:27:58	6	4	0	0	3	0	0	0	1	3
f	112	2:28:39	2:28:42	11	9	0	0	3	0	0	0	1	3
g	113	2:33:30	2:33:33	1	0	0	0	3	0	0	0	1	3
g	114	2:33:37	2:33:37	8	6	0	0	3	0	0	0	1	3
f	115	2:33:40	2:33:48	10	8	0	0	3	0	0	0	1	3
g	116	2:35:59	2:36:1	1	0	0	0	3	0	0	0	1	3
f	117	2:36:57	2:36:58	1	0	0	0	3	0	0	0	1	3
g	118	2:38:53	2:38:55	5	3	0	0	3	0	0	0	1	3
f	119	2:39:21	2:39:23	1	0	0	0	3	0	0	0	1	3
f	120	2:41:17	2:41:25	2	0	0	0	3	0	0	0	1	3
g	121	2:41:52	2:41:59	1	0	0	0	3	0	0	0	1	3
g	122	2:45:14	2:45:23	1	0	0	0	3	0	0	0	1	3
f	123	2:45:39	2:45:41	1	0	0	0	3	0	0	0	1	3
f	124	2:46:6	2:46:7	2	0	0	0	3	0	0	0	1	3
g	125	2:47:33	2:47:35	1	0	0	0	3	0	0	0	1	3
f	126	2:49:1	2:49:1	2	0	0	0	3	0	0	0	1	3
f	127	2:49:45	2:49:52	1	0	0	0	3	0	0	0	1	3
f	128	2:50:5	2:50:14	1	0	0	0	3	0	0	0	1	3
g	129	2:52:38	2:52:40	1	0	0	0	3	0	0	0	1	3
f	130	2:53:3	2:53:5	7	5	0	0	3	0	0	0	1	3
g	131	2:53:30	2:53:30	7	5	0	0	3	0	0	0	1	3
g	132	2:54:26	2:54:27	6	4	0	0	3	0	0	0	1	3
g	133	2:54:47	2:54:51	11	9	0	0	3	0	0	0	1	3
f	134	2:56:15	2:56:22	5	3	0	0	3	0	0	0	1	3
g	135	2:56:27	2:56:27	14	12	0	0	3	0	0	0	1	3
g	136	2:58:50	2:58:54	8	6	0	0	3	0	0	0	1	3
g	137	3:0:39	3:0:45	2	0	0	0	3	0	0	0	1	3
g	138	3:1:7	3:1:11	10	8	0	0	3	0	0	0	1	3
g	139	3:2:14	3:2:14	9	7	0	0	3	0	0	0	1	3
g	140	3:3:50	3:3:54	1	0	0	0	3	0	0	0	1	3
f	141	3:4:46	3:4:50	1	0	0	0	3	0	0	0	1	3
f	142	3:5:37	3:5:39	6	4	0	0	3	0	0	0	1	3
f	143	3:7:20	3:7:24	15	13	0	0	3	0	0	0	1	3
g	144	3:7:27	3:7:32	14	12	0	1	3	0	0	0	1	3
f	145	3:9:24	3:9:28	2	0	0	0	3	0	0	0	1	3
g	146	3:9:43	3:9:47	1	0	0	0	3	0	0	0	1	3
g	147	3:9:44	3:9:51	2	0	0	0	3	0	0	0	1	3
f	148	3:13:47	3:13:55	2	0	0	0	3	0	0	0	1	3
g	149	3:14:5	3:14:6	6	4	0	0	3	0	0	0	1	3
f	150	3:14:14	3:14:15	1	0	0	0	3	0	0	0	1	3
g	151	3:15:24	3:15:30	1	0	0	0	3	0	0	0	1	3
g	152	3:16:5	3:16:13	15	13	0	0	3	0	0	0	1	3
g	153	3:17:15	3:17:24	10	8	0	0	3	0	0	0	1	3
g	154	3:17:42	3:17:50	2	0	0	0	3	0	0	0	1	3
g	155	3:19:20	3:19:20	7	5	0	0	3	0	0	0	1	3
g	156	3:20:18	3:20:21	4	2	0	0	3	0	0	0	1	3
f	157	3:20:24	3:20:28	1	0	0	0	3	0	0	0	1	3
g	158	3:20:46	3:20:55	4	2	0	0	3	0	0	0	1	3
g	159	3:20:56	3:20:58	1	0	0	0	3	0	0	0	1	3
g	160	3:23:29	3:23:38	8	6	0	0	3	0	0	0	1	3
f	161	3:24:49	3:24:55	1	0	0	0	3	0	0	0	1	3
f	162	3:25:4	3:25:9	1	0	0	0	3	0	0	0	1	3
g	163	3:25:19	3:25:21	5	3	0	0	3	0	0	0	1	3
g	164	3:26:52	3:26:57	8	6	0	0	3	0	0	0	1	3
g	165	3:27:24	3:27:25	5	3	0	0	3	0	0	0	1	3
g	166	3:27:33	3:27:37	1	0	0	0	3	0	0	0	1	3
f	167	3:29:56	3:30:0	15	13	0	0	3	0	0	0	1	3
f	168	3:30:43	3:30:50	7	5	0	0	3	0	0	0	1	3
f	169	3:31:14	3:31:21	17	15	0	0	3	0	0	0	1	3
f	170	3:32:59	3:33:1	1	0	0	0	3	0	0	0	1	3
g	171	3:33:50	3:33:50	21	19	0	0	3	0	0	0	1	3
f	172	3:34:22	3:34:23	1	0	0	0	3	0	0	0	1	3
g	173	3:35:8	3:35:16	1	0	0	0	3	0	0	0	1	3
f	174	3:35:29	3:35:35	9	7	0	0	3	0	0	0	1	3
f	175	3:39:38	3:39:38	1	0	0	0	3	0	0	0	1	3
g	176	3:39:40	3:39:45	5	3	0	0	3	0	0	0	1	3
g	177	3:40:33	3:40:42	4	2	0	0	3	0	0	0	1	3
g	178	3:40:49	3:40:54	1	0	0	0	3	0	0	0	1	3
f	179	3:41:1	3:41:8	3	1	0	0	3	0	0	0	1	3
f	180	3:42:13	3:42:18	1	0	0	0	3	0	0	0	1	3
f	181	3:42:42	3:42:42	5	3	0	0	3	0	0	0	1	3
f	182	3:43:32	3:43:39	1	0	0	0	3	0	0	0	1	3
g	183	3:44:30	3:44:31	15	13	0	0	3	0	0	0	1	3
g	184	3:48:12	3:48:12	6	4	0	0	3	0	0	0	1	3
f	185	3:49:9	3:49:15	6	4	0	0	3	0	0	0	1	3
f	186	3:50:27	3:50:34	11	9	0	0	3	0	0	0	1	3
g	188	3:52:25	3:52:32	4	2	0	0	3	0	0	0	1	3
f	187	3:52:26	3:52:26	5	3	0	0	3	1	6	6	1	3
f	189	3:53:25	3:53:29	5	3	0	0	3	0	0	0	1	3
g	190	3:53:40	3:53:41	5	3	0	0	3	0	0	0	1	3
g	191	3:53:49	3:53:55	3	1	0	0	3	0	0	0	1	3
g	192	3:54:4	3:54:13	3	1	0	0	3	0	0	0	1	3
g	0	0:1:45	0:1:50	6	3	0	0	4	0	0	0	1	3
f	1	0:3:17	0:3:23	1	0	0	0	4	0	0	0	1	3
g	2	0:4:40	0:4:45	4	1	0	0	4	0	0	0	1	3
g	3	0:5:13	0:5:14	16	13	0	0	4	0	0	0	1	3
f	4	0:6:38	0:6:45	1	0	0	0	4	0	0	0	1	3
f	5	0:7:12	0:7:17	1	0	0	0	4	0	0	0	1	3
g	6	0:7:32	0:7:40	11	8	0	0	4	0	0	0	1	3
f	7	0:10:14	0:10:15	9	6	0	0	4	0	0	0	1	3
f	8	0:10:14	0:10:19	1	0	0	0	4	0	0	0	1	3
f	9	0:10:12	0:10:21	9	6	0	0	4	0	0	0	1	3
f	10	0:10:46	0:10:47	3	0	0	0	4	0	0	0	1	3
g	11	0:12:49	0:12:55	9	6	0	0	4	0	0	0	1	3
f	12	0:13:10	0:13:12	1	0	0	0	4	0	0	0	1	3
g	13	0:13:35	0:13:44	3	0	0	0	4	0	0	0	1	3
g	14	0:15:12	0:15:21	12	9	0	0	4	0	0	0	1	3
g	15	0:15:17	0:15:21	9	6	4	0	4	0	0	0	1	3
f	16	0:15:27	0:15:36	1	0	0	0	4	0	0	0	1	3
g	17	0:21:23	0:21:25	6	3	0	0	4	0	0	0	1	3
f	18	0:23:28	0:23:30	1	0	0	0	4	0	0	0	1	3
g	19	0:24:48	0:24:51	7	4	0	0	4	0	0	0	1	3
f	20	0:25:11	0:25:17	1	0	0	0	4	0	0	0	1	3
f	21	0:25:58	0:26:7	1	0	0	0	4	0	0	0	1	3
g	22	0:26:49	0:26:54	13	10	0	0	4	0	0	0	1	3
f	23	0:29:7	0:29:14	1	0	0	0	4	0	0	0	1	3
g	24	0:29:57	0:30:2	1	0	0	0	4	0	0	0	1	3
f	25	0:30:9	0:30:10	1	0	0	0	4	0	0	0	1	3
g	26	0:33:4	0:33:11	17	14	0	0	4	0	0	0	1	3
f	27	0:33:26	0:33:26	1	0	0	0	4	0	0	0	1	3
f	28	0:34:54	0:35:3	6	3	0	0	4	0	0	0	1	3
g	29	0:35:50	0:35:50	11	8	0	0	4	0	0	0	1	3
g	30	0:37:36	0:37:42	9	6	0	0	4	0	0	0	1	3
f	31	0:38:30	0:38:39	7	4	0	0	4	0	0	0	1	3
g	32	0:40:4	0:40:4	8	5	0	0	4	0	0	0	1	3
g	33	0:40:43	0:40:43	5	2	0	0	4	0	0	0	1	3
g	34	0:44:43	0:44:47	11	8	0	0	4	0	0	0	1	3
f	35	0:45:7	0:45:12	10	7	0	0	4	0	0	0	1	3
f	36	0:47:52	0:47:58	11	8	0	0	4	0	0	0	1	3
f	37	0:50:20	0:50:24	1	0	0	0	4	0	0	0	1	3
f	38	0:54:6	0:54:15	1	0	0	0	4	0	0	0	1	3
g	39	0:54:20	0:54:23	1	0	0	0	4	0	0	0	1	3
g	40	0:54:43	0:54:51	1	0	0	0	4	0	0	0	1	3
g	41	0:55:34	0:55:40	1	0	0	0	4	0	0	0	1	3
f	42	0:57:14	0:57:21	1	0	0	0	4	0	0	0	1	3
g	43	1:1:8	1:1:8	1	0	0	0	4	0	0	0	1	3
f	44	1:5:49	1:5:58	1	0	0	0	4	0	0	0	1	3
f	45	1:9:39	1:9:45	1	0	0	0	4	0	0	0	1	3
g	46	1:10:6	1:10:14	4	1	0	0	4	0	0	0	1	3
g	47	1:10:46	1:10:54	6	3	0	0	4	0	0	0	1	3
g	48	1:11:19	1:11:28	4	1	0	0	4	0	0	0	1	3
f	49	1:11:42	1:11:46	1	0	0	0	4	0	0	0	1	3
g	50	1:11:49	1:11:51	1	0	0	0	4	0	0	0	1	3
g	51	1:12:46	1:12:53	3	0	0	0	4	0	0	0	1	3
f	52	1:14:6	1:14:10	5	2	0	0	4	0	0	0	1	3
g	53	1:14:33	1:14:33	3	0	0	0	4	0	0	0	1	3
f	54	1:15:46	1:15:52	1	0	0	0	4	0	0	0	1	3
f	55	1:17:53	1:17:56	1	0	0	0	4	0	0	0	1	3
f	56	1:18:21	1:18:21	1	0	0	0	4	0	0	0	1	3
f	57	1:18:46	1:18:48	1	0	0	0	4	0	0	0	1	3
f	58	1:19:31	1:19:36	7	4	0	0	4	0	0	0	1	3
g	59	1:22:49	1:22:49	1	0	0	0	4	0	0	0	1	3
f	60	1:23:2	1:23:11	4	1	0	0	4	0	0	0	1	3
g	61	1:24:1	1:24:4	1	0	0	0	4	0	0	0	1	3
g	62	1:24:57	1:25:4	7	4	0	0	4	0	0	0	1	3
g	63	1:26:1	1:26:9	1	0	0	0	4	0	0	0	1	3
g	64	1:27:30	1:27:35	11	8	0	0	4	0	0	0	1	3
g	65	1:29:57	1:29:59	6	3	0	0	4	0	0	0	1	3
g	66	1:30:24	1:30:28	10	7	0	0	4	0	0	0	1	3
g	67	1:30:32	1:30:32	1	0	0	0	4	0	0	0	1	3
f	68	1:30:41	1:30:45	1	0	0	0	4	0	0	0	1	3
f	69	1:34:0	1:34:8	1	0	0	0	4	0	0	0	1	3
g	70	1:34:9	1:34:14	1	0	0	0	4	0	0	0	1	3
g	71	1:38:13	1:38:15	11	8	0	0	4	0	0	0	1	3
g	72	1:38:28	1:38:35	1	0	0	0	4	0	0	0	1	3
g	73	1:39:42	1:39:43	3	0	0	0	4	0	0	0	1	3
f	74	1:41:22	1:41:22	1	0	0	0	4	0	0	0	1	3
g	75	1:44:50	1:44:50	9	6	0	0	4	0	0	0	1	3
f	76	1:45:9	1:45:16	1	0	0	0	4	0	0	0	1	3
g	77	1:46:41	1:46:45	7	4	0	0	4	0	0	0	1	3
f	78	1:46:50	1:46:52	1	0	0	0	4	0	0	0	1	3
g	79	1:48:19	1:48:22	6	3	0	0	4	0	0	0	1	3
g	80	1:48:15	1:48:24	1	0	0	0	4	0	0	0	1	3
f	81	1:50:11	1:50:11	1	0	0	0	4	0	0	0	1	3
g	82	1:51:8	1:51:9	1	0	0	0	4	0	0	0	1	3
g	83	1:51:54	1:51:58	5	2	0	0	4	0	0	0	1	3
f	84	1:52:1	1:52:9	3	0	0	0	4	0	0	0	1	3
f	85	1:54:16	1:54:20	7	4	0	0	4	0	0	0	1	3
g	86	1:55:25	1:55:27	2	0	0	0	4	0	0	0	1	3
f	87	1:56:10	1:56:14	5	2	0	0	4	0	0	0	1	3
g	88	1:56:49	1:56:49	5	2	0	0	4	0	0	0	1	3
g	89	1:57:26	1:57:27	8	5	0	0	4	0	0	0	1	3
g	90	1:57:41	1:57:46	14	11	0	0	4	0	0	0	1	3
g	91	2:0:4	2:0:8	6	3	0	0	4	0	0	0	1	3
g	92	2:1:46	2:1:47	4	1	0	0	4	0	0	0	1	3
f	93	2:2:5	2:2:10	2	0	0	0	4	0	0	0	1	3
g	94	2:2:37	2:2:39	3	0	0	0	4	0	0	0	1	3
f	95	2:4:20	2:4:26	4	1	0	0	4	0	0	0	1	3
f	96	2:6:34	2:6:43	5	2	0	0	4	0	0	0	1	3
f	97	2:6:53	2:7:1	1	0	0	0	4	0	0	0	1	3
g	98	2:7:57	2:8:4	1	0	0	0	4	0	0	0	1	3
g	99	2:8:52	2:8:55	1	0	0	0	4	0	0	0	1	3
f	100	2:10:19	2:10:23	3	0	0	0	4	0	0	0	1	3
g	101	2:12:52	2:12:57	2	0	0	0	4	0	0	0	1	3
f	102	2:13:7	2:13:11	1	0	0	0	4	0	0	0	1	3
f	103	2:14:5	2:14:14	7	4	0	0	4	0	0	0	1	3
f	104	2:19:49	2:19:55	1	0	0	0	4	0	0	0	1	3
f	105	2:20:49	2:20:51	1	0	0	0	4	0	0	0	1	3
g	106	2:21:41	2:21:46	10	7	0	0	4	0	0	0	1	3
g	107	2:22:50	2:22:54	8	5	0	0	4	0	0	0	1	3
g	108	2:25:19	2:25:24	5	2	0	0	4	0	0	0	1	3
f	109	2:27:4	2:27:8	3	0	0	0	4	0	0	0	1	3
g	110	2:27:25	2:27:31	15	12	0	0	4	0	0	0	1	3
g	111	2:27:58	2:27:58	6	3	0	0	4	0	0	0	1	3
f	112	2:28:39	2:28:42	11	8	0	0	4	0	0	0	1	3
g	113	2:33:30	2:33:33	1	0	0	0	4	0	0	0	1	3
g	114	2:33:37	2:33:37	8	5	0	0	4	0	0	0	1	3
f	115	2:33:40	2:33:48	10	7	0	0	4	0	0	0	1	3
g	116	2:35:59	2:36:1	1	0	0	0	4	0	0	0	1	3
f	117	2:36:57	2:36:58	1	0	0	0	4	0	0	0	1	3
g	118	2:38:53	2:38:55	5	2	0	0	4	0	0	0	1	3
f	119	2:39:21	2:39:23	1	0	0	0	4	0	0	0	1	3
f	120	2:41:17	2:41:25	2	0	0	0	4	0	0	0	1	3
g	121	2:41:52	2:41:59	1	0	0	0	4	0	0	0	1	3
g	122	2:45:14	2:45:23	1	0	0	0	4	0	0	0	1	3
f	123	2:45:39	2:45:41	1	0	0	0	4	0	0	0	1	3
f	124	2:46:6	2:46:7	2	0	0	0	4	0	0	0	1	3
g	125	2:47:33	2:47:35	1	0	0	0	4	0	0	0	1	3
f	126	2:49:1	2:49:1	2	0	0	0	4	0	0	0	1	3
f	127	2:49:45	2:49:52	1	0	0	0	4	0	0	0	1	3
f	128	2:50:5	2:50:14	1	0	0	0	4	0	0	0	1	3
g	129	2:52:38	2:52:40	1	0	0	0	4	0	0	0	1	3
f	130	2:53:3	2:53:5	7	4	0	0	4	0	0	0	1	3
g	131	2:53:30	2:53:30	7	4	0	0	4	0	0	0	1	3
g	132	2:54:26	2:54:27	6	3	0	0	4	0	0	0	1	3
g	133	2:54:47	2:54:51	11	8	0	0	4	0	0	0	1	3
f	134	2:56:15	2:56:22	5	2	0	0	4	0	0	0	1	3
g	135	2:56:27	2:56:27	14	11	0	0	4	0	0	0	1	3
g	136	2:58:50	2:58:54	8	5	0	0	4	0	0	0	1	3
g	137	3:0:39	3:0:45	2	0	0	0	4	0	0	0	1	3
g	138	3:1:7	3:1:11	10	7	0	0	4	0	0	0	1	3
g	139	3:2:14	3:2:14	9	6	0	0	4	0	0	0	1	3
g	140	3:3:50	3:3:54	1	0	0	0	4	0	0	0	1	3
f	141	3:4:46	3:4:50	1	0	0	0	4	0	0	0	1	3
f	142	3:5:37	3:5:39	6	3	0	0	4	0	0	0	1	3
f	143	3:7:20	3:7:24	15	12	0	0	4	0	0	0	1	3
g	144	3:7:27	3:7:32	14	11	0	0	4	0	0	0	1	3
f	145	3:9:24	3:9:28	2	0	0	0	4	0	0	0	1	3
g	146	3:9:43	3:9:47	1	0	0	0	4	0	0	0	1	3
g	147	3:9:44	3:9:51	2	0	0	0	4	0	0	0	1	3
f	148	3:13:47	3:13:55	2	0	0	0	4	0	0	0	1	3
g	149	3:14:5	3:14:6	6	3	0	0	4	0	0	0	1	3
f	150	3:14:14	3:14:15	1	0	0	0	4	0	0	0	1	3
g	151	3:15:24	3:15:30	1	0	0	0	4	0	0	0	1	3
g	152	3:16:5	3:16:13	15	12	0	0	4	0	0	0	1	3
g	153	3:17:15	3:17:24	10	7	0	0	4	0	0	0	1	3
g	154	3:17:42	3:17:50	2	0	0	0	4	0	0	0	1	3
g	155	3:19:20	3:19:20	7	4	0	0	4	0	0	0	1	3
g	156	3:20:18	3:20:21	4	1	0	0	4	0	0	0	1	3
f	157	3:20:24	3:20:28	1	0	0	0	4	0	0	0	1	3
g	158	3:20:46	3:20:55	4	1	0	0	4	0	0	0	1	3
g	159	3:20:56	3:20:58	1	0	0	0	4	0	0	0	1	3
g	160	3:23:29	3:23:38	8	5	0	0	4	0	0	0	1	3
f	161	3:24:49	3:24:55	1	0	0	0	4	0	0	0	1	3
f	162	3:25:4	3:25:9	1	0	0	0	4	0	0	0	1	3
g	163	3:25:19	3:25:21	5	2	0	0	4	0	0	0	1	3
g	164	3:26:52	3:26:57	8	5	0	0	4	0	0	0	1	3
g	165	3:27:24	3:27:25	5	2	0	0	4	0	0	0	1	3
g	166	3:27:33	3:27:37	1	0	0	0	4	0	0	0	1	3
f	167	3:29:56	3:30:0	15	12	0	0	4	0	0	0	1	3
f	168	3:30:43	3:30:50	7	4	0	0	4	0	0	0	1	3
f	169	3:31:14	3:31:21	17	14	0	0	4	0	0	0	1	3
f	170	3:32:59	3:33:1	1	0	0	0	4	0	0	0	1	3
g	171	3:33:50	3:33:50	21	18	0	0	4	0	0	0	1	3
f	172	3:34:22	3:34:23	1	0	0	0	4	0	0	0	1	3
g	173	3:35:8	3:35:16	1	0	0	0	4	0	0	0	1	3
f	174	3:35:29	3:35:35	9	6	0	0	4	0	0	0	1	3
f	175	3:39:38	3:39:38	1	0	0	0	4	0	0	0	1	3
g	176	3:39:40	3:39:45	5	2	0	0	4	0	0	0	1	3
g	177	3:40:33	3:40:42	4	1	0	0	4	0	0	0	1	3
g	178	3:40:49	3:40:54	1	0	0	0	4	0	0	0	1	3
f	179	3:41:1	3:41:8	3	0	0	0	4	0	0	0	1	3
f	180	3:42:13	3:42:18	1	0	0	0	4	0	0	0	1	3
f	181	3:42:42	3:42:42	5	2	0	0	4	0	0	0	1	3
f	182	3:43:32	3:43:39	1	0	0	0	4	0	0	0	1	3
g	183	3:44:30	3:44:31	15	12	0	0	4	0	0	0	1	3
g	184	3:48:12	3:48:12	6	3	0	0	4	0	0	0	1	3
f	185	3:49:9	3:49:15	6	3	0	0	4	0	0	0	1	3
f	186	3:50:27	3:50:34	11	8	0	0	4	0	0	0	1	3
g	188	3:52:25	3:52:32	4	1	0	0	4	0	0	0	1	3
f	187	3:52:26	3:52:26	5	2	0	0	4	1	6	6	1	3
f	189	3:53:25	3:53:29	5	2	0	0	4	0	0	0	1	3
g	190	3:53:40	3:53:41	5	2	0	0	4	0	0	0	1	3
g	191	3:53:49	3:53:55	3	0	0	0	4	0	0	0	1	3
g	192	3:54:4	3:54:13	3	0	0	0	4	0	0	0	1	3
g	0	0:1:45	0:1:50	6	2	0	0	5	0	0	0	1	3
f	1	0:3:17	0:3:23	1	0	0	0	5	0	0	0	1	3
g	2	0:4:40	0:4:45	4	0	0	0	5	0	0	0	1	3
g	3	0:5:13	0:5:14	16	12	0	0	5	0	0	0	1	3
f	4	0:6:38	0:6:45	1	0	0	0	5	0	0	0	1	3
f	5	0:7:12	0:7:17	1	0	0	0	5	0	0	0	1	3
g	6	0:7:32	0:7:40	11	7	0	0	5	0	0	0	1	3
f	7	0:10:14	0:10:15	9	5	0	0	5	0	0	0	1	3
f	8	0:10:14	0:10:19	1	0	0	0	5	0	0	0	1	3
f	9	0:10:12	0:10:21	9	5	0	0	5	0	0	0	1	3
f	10	0:10:46	0:10:47	3	0	0	0	5	0	0	0	1	3
g	11	0:12:49	0:12:55	9	5	0	0	5	0	0	0	1	3
f	12	0:13:10	0:13:12	1	0	0	0	5	0	0	0	1	3
g	13	0:13:35	0:13:44	3	0	0	0	5	0	0	0	1	3
g	14	0:15:12	0:15:21	12	8	0	0	5	0	0	0	1	3
g	15	0:15:17	0:15:21	9	5	3	0	5	0	0	0	1	3
f	16	0:15:27	0:15:36	1	0	0	0	5	0	0	0	1	3
g	17	0:21:23	0:21:25	6	2	0	0	5	0	0	0	1	3
f	18	0:23:28	0:23:30	1	0	0	0	5	0	0	0	1	3
g	19	0:24:48	0:24:51	7	3	0	0	5	0	0	0	1	3
f	20	0:25:11	0:25:17	1	0	0	0	5	0	0	0	1	3
f	21	0:25:58	0:26:7	1	0	0	0	5	0	0	0	1	3
g	22	0:26:49	0:26:54	13	9	0	0	5	0	0	0	1	3
f	23	0:29:7	0:29:14	1	0	0	0	5	0	0	0	1	3
g	24	0:29:57	0:30:2	1	0	0	0	5	0	0	0	1	3
f	25	0:30:9	0:30:10	1	0	0	0	5	0	0	0	1	3
g	26	0:33:4	0:33:11	17	13	0	0	5	0	0	0	1	3
f	27	0:33:26	0:33:26	1	0	0	0	5	0	0	0	1	3
