Speaker	GlobalIndex	StartTime	StopTime	Tokens	NGrams	SelfShared	OtherShared	N	OverlapCount	OverlapSeconds	AvgOverlap	DialID	Reality	Level
f	67	1:24:4	1:24:4	3	1	0	0	3	0	0	0	aemt01	4	2
f	68	1:24:6	1:24:11	5	3	0	0	3	0	0	0	aemt01	4	2
f	69	1:25:23	1:25:31	1	0	0	0	3	0	0	0	aemt01	4	2
g	70	1:25:50	1:25:52	8	6	0	0	3	0	0	0	aemt01	4	2
f	71	1:25:51	1:25:59	3	1	0	0	3	1	1	1	aemt01	4	2
g	72	1:26:49	1:26:51	6	4	0	0	3	0	0	0	aemt01	4	2
g	73	1:27:38	1:27:42	1	0	0	0	3	0	0	0	aemt01	4	2
g	74	1:28:26	1:28:31	4	2	0	0	3	0	0	0	aemt01	4	2
g	75	1:28:29	1:28:34	11	9	0	0	3	0	0	0	aemt01	4	2
g	76	1:29:31	1:29:34	1	0	0	0	3	0	0	0	aemt01	4	2
f	77	1:29:39	1:29:41	9	7	0	0	3	0	0	0	aemt01	4	2
f	78	1:30:10	1:30:11	1	0	0	0	3	0	0	0	aemt01	4	2
f	79	1:32:34	1:32:41	1	0	0	0	3	0	0	0	aemt01	4	2
f	80	1:33:58	1:33:59	1	0	0	0	3	0	0	0	aemt01	4	2
g	81	1:34:55	1:35:2	3	1	0	0	3	0	0	0	aemt01	4	2
f	82	1:36:17	1:36:22	5	3	0	0	3	0	0	0	aemt01	4	2
f	83	1:37:19	1:37:22	14	12	0	0	3	0	0	0	aemt01	4	2
g	84	1:38:26	1:38:33	1	0	0	0	3	0	0	0	aemt01	4	2
g	85	1:41:11	1:41:16	1	0	0	0	3	0	0	0	aemt01	4	2
f	86	1:43:44	1:43:47	1	0	0	0	3	0	0	0	aemt01	4	2
g	87	1:44:38	1:44:46	9	7	0	0	3	0	0	0	aemt01	4	2
g	88	1:48:9	1:48:11	3	1	0	0	3	0	0	0	aemt01	4	2
g	89	1:50:45	1:50:53	6	4	0	0	3	0	0	0	aemt01	4	2
g	90	1:50:54	1:50:55	2	0	0	0	3	0	0	0	aemt01	4	2
f	91	1:51:7	1:51:16	1	0	0	0	3	0	0	0	aemt01	4	2
g	92	1:52:53	1:53:1	9	7	0	0	3	0	0	0	aemt01	4	2
g	93	1:53:49	1:53:54	7	5	0	0	3	0	0	0	aemt01	4	2
g	94	1:56:8	1:56:16	1	0	0	0	3	0	0	0	aemt01	4	2
f	95	1:57:18	1:57:27	1	0	0	0	3	0	0	0	aemt01	4	2
f	96	1:58:23	1:58:25	1	0	0	0	3	0	0	0	aemt01	4	2
f	97	1:58:21	1:58:30	4	2	0	0	3	0	0	0	aemt01	4	2
f	98	2:1:6	2:1:8	1	0	0	0	3	0	0	0	aemt01	4	2
g	99	2:1:16	2:1:16	6	4	0	0	3	0	0	0	aemt01	4	2
f	100	2:6:30	2:6:35	2	0	0	0	3	0	0	0	aemt01	4	2
f	101	2:8:55	2:9:4	1	0	0	0	3	0	0	0	aemt01	4	2
g	102	2:9:24	2:9:33	1	0	0	0	3	0	0	0	aemt01	4	2
f	103	2:11:29	2:11:30	1	0	0	0	3	0	0	0	aemt01	4	2
g	104	2:12:59	2:13:8	1	0	0	0	3	0	0	0	aemt01	4	2
g	105	2:14:36	2:14:36	8	6	0	0	3	0	0	0	aemt01	4	2
g	106	2:17:31	2:17:39	5	3	0	0	3	0	0	0	aemt01	4	2
f	107	2:19:38	2:19:40	1	0	0	0	3	0	0	0	aemt01	4	2
f	108	2:22:16	2:22:22	1	0	0	0	3	0	0	0	aemt01	4	2
g	109	2:26:34	2:26:41	9	7	0	0	3	0	0	0	aemt01	4	2
g	110	2:26:58	2:27:0	5	3	0	0	3	0	0	0	aemt01	4	2
g	111	2:29:25	2:29:32	1	0	0	0	3	0	0	0	aemt01	4	2
f	113	2:31:53	2:31:58	2	0	0	0	3	0	0	0	aemt01	4	2
g	112	2:31:55	2:31:55	1	0	0	0	3	1	3	3	aemt01	4	2
g	114	2:34:1	2:34:1	1	0	0	0	3	0	0	0	aemt01	4	2
g	115	2:35:44	2:35:51	1	0	0	0	3	0	0	0	aemt01	4	2
g	116	2:36:25	2:36:30	5	3	0	0	3	0	0	0	aemt01	4	2
g	117	2:37:5	2:37:12	11	9	0	0	3	0	0	0	aemt01	4	2
g	118	2:38:36	2:38:45	6	4	0	0	3	0	0	0	aemt01	4	2
g	119	2:38:43	2:38:50	1	0	0	0	3	0	0	0	aemt01	4	2
f	120	2:38:55	2:39:4	1	0	0	0	3	0	0	0	aemt01	4	2
g	121	2:39:20	2:39:24	4	2	0	0	3	0	0	0	aemt01	4	2
g	122	2:42:25	2:42:33	1	0	0	0	3	0	0	0	aemt01	4	2
f	123	2:42:30	2:42:39	7	5	0	0	3	1	3	3	aemt01	4	2
f	124	2:43:53	2:43:57	1	0	0	0	3	0	0	0	aemt01	4	2
f	125	2:43:56	2:44:3	1	0	0	0	3	0	0	0	aemt01	4	2
g	126	2:44:37	2:44:38	1	0	0	0	3	0	0	0	aemt01	4	2
g	127	2:45:42	2:45:44	1	0	0	0	3	0	0	0	aemt01	4	2
f	128	2:47:19	2:47:23	1	0	0	0	3	0	0	0	aemt01	4	2
f	129	2:47:50	2:47:51	9	7	0	0	3	0	0	0	aemt01	4	2
g	130	2:47:53	2:48:2	8	6	0	0	3	0	0	0	aemt01	4	2
f	131	2:49:40	2:49:42	3	1	0	0	3	0	0	0	aemt01	4	2
g	132	2:50:27	2:50:29	1	0	0	0	3	0	0	0	aemt01	4	2
f	133	2:51:54	2:51:54	1	0	0	0	3	0	0	0	aemt01	4	2
g	134	2:53:2	2:53:2	14	12	0	0	3	0	0	0	aemt01	4	2
f	135	2:53:43	2:53:45	6	4	0	1	3	0	0	0	aemt01	4	2
f	136	2:54:45	2:54:51	1	0	0	0	3	0	0	0	aemt01	4	2
f	137	2:55:1	2:55:3	1	0	0	0	3	0	0	0	aemt01	4	2
g	138	2:55:46	2:55:54	2	0	0	0	3	0	0	0	aemt01	4	2
g	139	3:1:49	3:1:58	21	19	0	0	3	0	0	0	aemt01	4	2
f	140	3:2:2	3:2:9	1	0	0	0	3	0	0	0	aemt01	4	2
f	141	3:3:10	3:3:18	1	0	0	0	3	0	0	0	aemt01	4	2
g	142	3:5:27	3:5:34	17	15	0	0	3	0	0	0	aemt01	4	2
f	143	3:6:25	3:6:33	1	0	0	0	3	0	0	0	aemt01	4	2
g	144	3:6:51	3:6:57	11	9	0	0	3	0	0	0	aemt01	4	2
f	145	3:9:21	3:9:30	7	5	0	0	3	0	0	0	aemt01	4	2
f	146	3:11:25	3:11:32	4	2	0	0	3	0	0	0	aemt01	4	2
f	147	3:11:35	3:11:37	1	0	0	0	3	0	0	0	aemt01	4	2
g	148	3:11:42	3:11:43	4	2	1	0	3	0	0	0	aemt01	4	2
g	149	3:14:54	3:14:54	11	9	0	0	3	0	0	0	aemt01	4	2
f	150	3:16:54	3:16:58	1	0	0	0	3	0	0	0	aemt01	4	2
f	151	3:18:6	3:18:6	10	8	0	0	3	0	0	0	aemt01	4	2
g	152	3:18:26	3:18:33	13	11	0	0	3	0	0	0	aemt01	4	2
f	153	3:21:3	3:21:5	1	0	0	0	3	0	0	0	aemt01	4	2
f	154	3:22:15	3:22:22	1	0	0	0	3	0	0	0	aemt01	4	2
g	155	3:22:24	3:22:33	8	6	0	0	3	0	0	0	aemt01	4	2
g	156	3:24:37	3:24:44	5	3	0	0	3	0	0	0	aemt01	4	2
g	157	3:25:44	3:25:51	3	1	0	0	3	0	0	0	aemt01	4	2
f	158	3:26:13	3:26:15	1	0	0	0	3	0	0	0	aemt01	4	2
g	159	3:26:46	3:26:51	1	0	0	0	3	0	0	0	aemt01	4	2
f	160	3:28:49	3:28:51	2	0	0	0	3	0	0	0	aemt01	4	2
g	161	3:32:43	3:32:50	6	4	0	0	3	0	0	0	aemt01	4	2
f	162	3:35:14	3:35:17	7	5	0	0	3	0	0	0	aemt01	4	2
g	163	3:36:23	3:36:28	5	3	0	0	3	0	0	0	aemt01	4	2
g	164	3:37:1	3:37:10	9	7	0	0	3	0	0	0	aemt01	4	2
g	165	3:37:24	3:37:28	2	0	0	0	3	0	0	0	aemt01	4	2
g	166	3:37:34	3:37:34	16	14	0	0	3	0	0	0	aemt01	4	2
g	167	3:38:37	3:38:40	1	0	0	0	3	0	0	0	aemt01	4	2
f	168	3:39:48	3:39:53	16	14	0	0	3	0	0	0	aemt01	4	2
g	169	3:40:21	3:40:29	3	1	0	0	3	0	0	0	aemt01	4	2
f	170	3:40:53	3:40:55	1	0	0	0	3	0	0	0	aemt01	4	2
f	171	3:42:50	3:42:50	1	0	0	0	3	0	0	0	aemt01	4	2
g	172	3:43:19	3:43:19	14	12	0	0	3	0	0	0	aemt01	4	2
g	173	3:44:16	3:44:23	9	7	0	0	3	0	0	0	aemt01	4	2
f	174	3:45:37	3:45:41	11	9	0	1	3	0	0	0	aemt01	4	2
g	175	3:48:42	3:48:47	8	6	0	0	3	0	0	0	aemt01	4	2
g	176	3:49:26	3:49:28	1	0	0	0	3	0	0	0	aemt01	4	2
g	177	3:53:33	3:53:42	2	0	0	0	3	0	0	0	aemt01	4	2
f	178	3:53:57	3:54:6	5	3	0	0	3	0	0	0	aemt01	4	2
f	179	3:54:9	3:54:18	1	0	0	0	3	0	0	0	aemt01	4	2
f	180	3:55:50	3:55:57	1	0	0	0	3	0	0	0	aemt01	4	2
f	181	3:56:19	3:56:21	5	3	0	0	3	0	0	0	aemt01	4	2
f	182	3:57:48	3:57:50	2	0	0	0	3	0	0	0	aemt01	4	2
g	183	3:57:57	3:58:5	7	5	0	0	3	0	0	0	aemt01	4	2
g	184	3:58:36	3:58:38	1	0	0	0	3	0	0	0	aemt01	4	2
f	185	3:59:32	3:59:36	1	0	0	0	3	0	0	0	aemt01	4	2
g	186	4:1:8	4:1:8	1	0	0	0	3	0	0	0	aemt01	4	2
g	187	4:1:7	4:1:9	15	13	0	0	3	0	0	0	aemt01	4	2
f	188	4:6:46	4:6:50	2	0	0	0	3	0	0	0	aemt01	4	2
f	189	4:7:52	4:7:53	15	13	0	0	3	0	0	0	aemt01	4	2
f	190	4:7:50	4:7:58	6	4	0	0	3	0	0	0	aemt01	4	2
g	191	4:8:50	4:8:54	3	1	0	0	3	0	0	0	aemt01	4	2
f	192	4:9:31	4:9:37	10	8	0	0	3	0	0	0	aemt01	4	2
g	0	0:0:13	0:0:16	8	5	0	0	4	0	0	0	aemt01	4	2
f	1	0:1:50	0:1:52	5	2	0	0	4	0	0	0	aemt01	4	2
f	2	0:3:4	0:3:8	5	2	0	0	4	0	0	0	aemt01	4	2
f	3	0:4:25	0:4:32	1	0	0	0	4	0	0	0	aemt01	4	2
f	4	0:9:37	0:9:37	3	0	0	0	4	0	0	0	aemt01	4	2
f	5	0:9:43	0:9:50	1	0	0	0	4	0	0	0	aemt01	4	2
g	6	0:9:55	0:10:2	7	4	0	0	4	0	0	0	aemt01	4	2
g	7	0:13:38	0:13:38	6	3	0	0	4	0	0	0	aemt01	4	2
f	8	0:14:20	0:14:23	1	0	0	0	4	0	0	0	aemt01	4	2
g	9	0:16:30	0:16:32	5	2	0	0	4	0	0	0	aemt01	4	2
g	10	0:17:13	0:17:16	6	3	0	0	4	0	0	0	aemt01	4	2
f	11	0:17:35	0:17:40	1	0	0	0	4	0	0	0	aemt01	4	2
g	12	0:18:14	0:18:18	4	1	0	0	4	0	0	0	aemt01	4	2
g	13	0:19:54	0:19:59	7	4	0	0	4	0	0	0	aemt01	4	2
g	14	0:21:9	0:21:13	4	1	0	0	4	0	0	0	aemt01	4	2
g	15	0:23:55	0:23:55	4	1	0	0	4	0	0	0	aemt01	4	2
f	16	0:24:7	0:24:8	1	0	0	0	4	0	0	0	aemt01	4	2
f	17	0:24:16	0:24:25	2	0	0	0	4	0	0	0	aemt01	4	2
f	18	0:24:37	0:24:38	7	4	0	0	4	0	0	0	aemt01	4	2
f	19	0:28:15	0:28:18	1	0	0	0	4	0	0	0	aemt01	4	2
g	20	0:28:44	0:28:44	10	7	0	0	4	0	0	0	aemt01	4	2
g	21	0:28:51	0:28:59	15	12	0	0	4	0	0	0	aemt01	4	2
g	22	0:31:25	0:31:27	1	0	0	0	4	0	0	0	aemt01	4	2
g	23	0:31:33	0:31:33	5	2	0	0	4	0	0	0	aemt01	4	2
f	24	0:32:34	0:32:35	7	4	0	0	4	0	0	0	aemt01	4	2
g	25	0:33:33	0:33:33	7	4	0	0	4	0	0	0	aemt01	4	2
f	26	0:34:30	0:34:30	3	0	0	0	4	0	0	0	aemt01	4	2
f	27	0:35:26	0:35:27	9	6	0	0	4	0	0	0	aemt01	4	2
f	28	0:37:8	0:37:15	1	0	0	0	4	0	0	0	aemt01	4	2
f	29	0:38:29	0:38:32	7	4	0	0	4	0	0	0	aemt01	4	2
g	30	0:38:46	0:38:52	5	2	0	0	4	0	0	0	aemt01	4	2
f	31	0:40:25	0:40:31	5	2	0	0	4	0	0	0	aemt01	4	2
g	32	0:41:32	0:41:38	10	7	0	0	4	0	0	0	aemt01	4	2
g	33	0:42:47	0:42:50	1	0	0	0	4	0	0	0	aemt01	4	2
f	34	0:43:11	0:43:17	1	0	0	0	4	0	0	0	aemt01	4	2
g	35	0:46:21	0:46:24	1	0	0	0	4	0	0	0	aemt01	4	2
g	36	0:46:48	0:46:57	4	1	0	0	4	0	0	0	aemt01	4	2
f	37	0:47:12	0:47:15	11	8	0	0	4	0	0	0	aemt01	4	2
f	38	0:48:29	0:48:35	1	0	0	0	4	0	0	0	aemt01	4	2
g	39	0:50:13	0:50:19	11	8	0	0	4	0	0	0	aemt01	4	2
g	40	0:52:32	0:52:39	12	9	0	0	4	0	0	0	aemt01	4	2
g	41	0:54:39	0:54:48	1	0	0	0	4	0	0	0	aemt01	4	2
g	42	0:55:20	0:55:27	1	0	0	0	4	0	0	0	aemt01	4	2
f	43	0:56:38	0:56:43	1	0	0	0	4	0	0	0	aemt01	4	2
f	44	0:57:20	0:57:27	1	0	0	0	4	0	0	0	aemt01	4	2
f	45	0:58:52	0:58:54	1	0	0	0	4	0	0	0	aemt01	4	2
f	46	1:0:1	1:0:6	1	0	0	0	4	0	0	0	aemt01	4	2
g	47	1:0:8	1:0:16	10	7	0	0	4	0	0	0	aemt01	4	2
g	48	1:0:39	1:0:44	10	7	3	0	4	0	0	0	aemt01	4	2
f	49	1:1:11	1:1:18	1	0	0	0	4	0	0	0	aemt01	4	2
g	50	1:1:16	1:1:24	2	0	0	0	4	1	2	2	aemt01	4	2
g	51	1:2:59	1:2:59	15	12	0	0	4	0	0	0	aemt01	4	2
f	52	1:3:2	1:3:6	6	3	0	0	4	0	0	0	aemt01	4	2
g	53	1:4:14	1:4:17	6	3	0	0	4	0	0	0	aemt01	4	2
g	54	1:4:19	1:4:19	6	3	0	0	4	0	0	0	aemt01	4	2
g	55	1:9:11	1:9:17	5	2	0	0	4	0	0	0	aemt01	4	2
g	56	1:9:27	1:9:31	14	11	0	0	4	0	0	0	aemt01	4	2
f	57	1:9:48	1:9:48	11	8	0	0	4	0	0	0	aemt01	4	2
g	58	1:10:51	1:10:55	6	3	0	0	4	0	0	0	aemt01	4	2
g	59	1:12:39	1:12:48	3	0	0	0	4	0	0	0	aemt01	4	2
g	60	1:13:53	1:13:56	1	0	0	0	4	0	0	0	aemt01	4	2
g	61	1:14:21	1:14:22	1	0	0	0	4	0	0	0	aemt01	4	2
g	62	1:16:53	1:16:58	10	7	0	0	4	0	0	0	aemt01	4	2
g	63	1:16:58	1:17:4	1	0	0	0	4	0	0	0	aemt01	4	2
g	64	1:17:7	1:17:15	4	1	0	0	4	0	0	0	aemt01	4	2
g	65	1:18:18	1:18:27	3	0	0	0	4	0	0	0	aemt01	4	2
g	66	1:22:3	1:22:12	8	5	0	0	4	0	0	0	aemt01	4	2
f	67	1:24:4	1:24:4	3	0	0	0	4	0	0	0	aemt01	4	2
f	68	1:24:6	1:24:11	5	2	0	0	4	0	0	0	aemt01	4	2
f	69	1:25:23	1:25:31	1	0	0	0	4	0	0	0	aemt01	4	2
g	70	1:25:50	1:25:52	8	5	0	0	4	0	0	0	aemt01	4	2
f	71	1:25:51	1:25:59	3	0	0	0	4	1	1	1	aemt01	4	2
g	72	1:26:49	1:26:51	6	3	0	0	4	0	0	0	aemt01	4	2
g	73	1:27:38	1:27:42	1	0	0	0	4	0	0	0	aemt01	4	2
g	74	1:28:26	1:28:31	4	1	0	0	4	0	0	0	aemt01	4	2
g	75	1:28:29	1:28:34	11	8	0	0	4	0	0	0	aemt01	4	2
g	76	1:29:31	1:29:34	1	0	0	0	4	0	0	0	aemt01	4	2
f	77	1:29:39	1:29:41	9	6	0	0	4	0	0	0	aemt01	4	2
f	78	1:30:10	1:30:11	1	0	0	0	4	0	0	0	aemt01	4	2
f	79	1:32:34	1:32:41	1	0	0	0	4	0	0	0	aemt01	4	2
f	80	1:33:58	1:33:59	1	0	0	0	4	0	0	0	aemt01	4	2
g	81	1:34:55	1:35:2	3	0	0	0	4	0	0	0	aemt01	4	2
f	82	1:36:17	1:36:22	5	2	0	0	4	0	0	0	aemt01	4	2
f	83	1:37:19	1:37:22	14	11	0	0	4	0	0	0	aemt01	4	2
g	84	1:38:26	1:38:33	1	0	0	0	4	0	0	0	aemt01	4	2
g	85	1:41:11	1:41:16	1	0	0	0	4	0	0	0	aemt01	4	2
f	86	1:43:44	1:43:47	1	0	0	0	4	0	0	0	aemt01	4	2
g	87	1:44:38	1:44:46	9	6	0	0	4	0	0	0	aemt01	4	2
g	88	1:48:9	1:48:11	3	0	0	0	4	0	0	0	aemt01	4	2
g	89	1:50:45	1:50:53	6	3	0	0	4	0	0	0	aemt01	4	2
g	90	1:50:54	1:50:55	2	0	0	0	4	0	0	0	aemt01	4	2
f	91	1:51:7	1:51:16	1	0	0	0	4	0	0	0	aemt01	4	2
g	92	1:52:53	1:53:1	9	6	0	0	4	0	0	0	aemt01	4	2
g	93	1:53:49	1:53:54	7	4	0	0	4	0	0	0	aemt01	4	2
g	94	1:56:8	1:56:16	1	0	0	0	4	0	0	0	aemt01	4	2
f	95	1:57:18	1:57:27	1	0	0	0	4	0	0	0	aemt01	4	2
f	96	1:58:23	1:58:25	1	0	0	0	4	0	0	0	aemt01	4	2
f	97	1:58:21	1:58:30	4	1	0	0	4	0	0	0	aemt01	4	2
f	98	2:1:6	2:1:8	1	0	0	0	4	0	0	0	aemt01	4	2
g	99	2:1:16	2:1:16	6	3	0	0	4	0	0	0	aemt01	4	2
f	100	2:6:30	2:6:35	2	0	0	0	4	0	0	0	aemt01	4	2
f	101	2:8:55	2:9:4	1	0	0	0	4	0	0	0	aemt01	4	2
g	102	2:9:24	2:9:33	1	0	0	0	4	0	0	0	aemt01	4	2
f	103	2:11:29	2:11:30	1	0	0	0	4	0	0	0	aemt01	4	2
g	104	2:12:59	2:13:8	1	0	0	0	4	0	0	0	aemt01	4	2
g	105	2:14:36	2:14:36	8	5	0	0	4	0	0	0	aemt01	4	2
g	106	2:17:31	2:17:39	5	2	0	0	4	0	0	0	aemt01	4	2
f	107	2:19:38	2:19:40	1	0	0	0	4	0	0	0	aemt01	4	2
f	108	2:22:16	2:22:22	1	0	0	0	4	0	0	0	aemt01	4	2
g	109	2:26:34	2:26:41	9	6	0	0	4	0	0	0	aemt01	4	2
g	110	2:26:58	2:27:0	5	2	0	0	4	0	0	0	aemt01	4	2
g	111	2:29:25	2:29:32	1	0	0	0	4	0	0	0	aemt01	4	2
f	113	2:31:53	2:31:58	2	0	0	0	4	0	0	0	aemt01	4	2
g	112	2:31:55	2:31:55	1	0	0	0	4	1	3	3	aemt01	4	2
g	114	2:34:1	2:34:1	1	0	0	0	4	0	0	0	aemt01	4	2
g	115	2:35:44	2:35:51	1	0	0	0	4	0	0	0	aemt01	4	2
g	116	2:36:25	2:36:30	5	2	0	0	4	0	0	0	aemt01	4	2
g	117	2:37:5	2:37:12	11	8	0	0	4	0	0	0	aemt01	4	2
g	118	2:38:36	2:38:45	6	3	0	0	4	0	0	0	aemt01	4	2
g	119	2:38:43	2:38:50	1	0	0	0	4	0	0	0	aemt01	4	2
f	120	2:38:55	2:39:4	1	0	0	0	4	0	0	0	aemt01	4	2
g	121	2:39:20	2:39:24	4	1	0	0	4	0	0	0	aemt01	4	2
g	122	2:42:25	2:42:33	1	0	0	0	4	0	0	0	aemt01	4	2
f	123	2:42:30	2:42:39	7	4	0	0	4	1	3	3	aemt01	4	2
f	124	2:43:53	2:43:57	1	0	0	0	4	0	0	0	aemt01	4	2
f	125	2:43:56	2:44:3	1	0	0	0	4	0	0	0	aemt01	4	2
g	126	2:44:37	2:44:38	1	0	0	0	4	0	0	0	aemt01	4	2
g	127	2:45:42	2:45:44	1	0	0	0	4	0	0	0	aemt01	4	2
f	128	2:47:19	2:47:23	1	0	0	0	4	0	0	0	aemt01	4	2
f	129	2:47:50	2:47:51	9	6	0	0	4	0	0	0	aemt01	4	2
g	130	2:47:53	2:48:2	8	5	0	0	4	0	0	0	aemt01	4	2
f	131	2:49:40	2:49:42	3	0	0	0	4	0	0	0	aemt01	4	2
g	132	2:50:27	2:50:29	1	0	0	0	4	0	0	0	aemt01	4	2
f	133	2:51:54	2:51:54	1	0	0	0	4	0	0	0	aemt01	4	2
g	134	2:53:2	2:53:2	14	11	0	0	4	0	0	0	aemt01	4	2
f	135	2:53:43	2:53:45	6	3	0	0	4	0	0	0	aemt01	4	2
f	136	2:54:45	2:54:51	1	0	0	0	4	0	0	0	aemt01	4	2
f	137	2:55:1	2:55:3	1	0	0	0	4	0	0	0	aemt01	4	2
g	138	2:55:46	2:55:54	2	0	0	0	4	0	0	0	aemt01	4	2
g	139	3:1:49	3:1:58	21	18	0	0	4	0	0	0	aemt01	4	2
f	140	3:2:2	3:2:9	1	0	0	0	4	0	0	0	aemt01	4	2
f	141	3:3:10	3:3:18	1	0	0	0	4	0	0	0	aemt01	4	2
g	142	3:5:27	3:5:34	17	14	0	0	4	0	0	0	aemt01	4	2
f	143	3:6:25	3:6:33	1	0	0	0	4	0	0	0	aemt01	4	2
g	144	3:6:51	3:6:57	11	8	0	0	4	0	0	0	aemt01	4	2
f	145	3:9:21	3:9:30	7	4	0	0	4	0	0	0	aemt01	4	2
f	146	3:11:25	3:11:32	4	1	0	0	4	0	0	0	aemt01	4	2
f	147	3:11:35	3:11:37	1	0	0	0	4	0	0	0	aemt01	4	2
g	148	3:11:42	3:11:43	4	1	0	0	4	0	0	0	aemt01	4	2
g	149	3:14:54	3:14:54	11	8	0	0	4	0	0	0	aemt01	4	2
f	150	3:16:54	3:16:58	1	0	0	0	4	0	0	0	aemt01	4	2
f	151	3:18:6	3:18:6	10	7	0	0	4	0	0	0	aemt01	4	2
g	152	3:18:26	3:18:33	13	10	0	0	4	0	0	0	aemt01	4	2
f	153	3:21:3	3:21:5	1	0	0	0	4	0	0	0	aemt01	4	2
f	154	3:22:15	3:22:22	1	0	0	0	4	0	0	0	aemt01	4	2
g	155	3:22:24	3:22:33	8	5	0	0	4	0	0	0	aemt01	4	2
g	156	3:24:37	3:24:44	5	2	0	0	4	0	0	0	aemt01	4	2
g	157	3:25:44	3:25:51	3	0	0	0	4	0	0	0	aemt01	4	2
f	158	3:26:13	3:26:15	1	0	0	0	4	0	0	0	aemt01	4	2
g	159	3:26:46	3:26:51	1	0	0	0	4	0	0	0	aemt01	4	2
f	160	3:28:49	3:28:51	2	0	0	0	4	0	0	0	aemt01	4	2
g	161	3:32:43	3:32:50	6	3	0	0	4	0	0	0	aemt01	4	2
f	162	3:35:14	3:35:17	7	4	0	0	4	0	0	0	aemt01	4	2
g	163	3:36:23	3:36:28	5	2	0	0	4	0	0	0	aemt01	4	2
g	164	3:37:1	3:37:10	9	6	0	0	4	0	0	0	aemt01	4	2
g	165	3:37:24	3:37:28	2	0	0	0	4	0	0	0	aemt01	4	2
g	166	3:37:34	3:37:34	16	13	0	0	4	0	0	0	aemt01	4	2
g	167	3:38:37	3:38:40	1	0	0	0	4	0	0	0	aemt01	4	2
f	168	3:39:48	3:39:53	16	13	0	0	4	0	0	0	aemt01	4	2
g	169	3:40:21	3:40:29	3	0	0	0	4	0	0	0	aemt01	4	2
f	170	3:40:53	3:40:55	1	0	0	0	4	0	0	0	aemt01	4	2
f	171	3:42:50	3:42:50	1	0	0	0	4	0	0	0	aemt01	4	2
g	172	3:43:19	3:43:19	14	11	0	0	4	0	0	0	aemt01	4	2
g	173	3:44:16	3:44:23	9	6	0	0	4	0	0	0	aemt01	4	2
f	174	3:45:37	3:45:41	11	8	0	0	4	0	0	0	aemt01	4	2
g	175	3:48:42	3:48:47	8	5	0	0	4	0	0	0	aemt01	4	2
g	176	3:49:26	3:49:28	1	0	0	0	4	0	0	0	aemt01	4	2
g	177	3:53:33	3:53:42	2	0	0	0	4	0	0	0	aemt01	4	2
f	178	3:53:57	3:54:6	5	2	0	0	4	0	0	0	aemt01	4	2
f	179	3:54:9	3:54:18	1	0	0	0	4	0	0	0	aemt01	4	2
f	180	3:55:50	3:55:57	1	0	0	0	4	0	0	0	aemt01	4	2
f	181	3:56:19	3:56:21	5	2	0	0	4	0	0	0	aemt01	4	2
f	182	3:57:48	3:57:50	2	0	0	0	4	0	0	0	aemt01	4	2
g	183	3:57:57	3:58:5	7	4	0	0	4	0	0	0	aemt01	4	2
g	184	3:58:36	3:58:38	1	0	0	0	4	0	0	0	aemt01	4	2
f	185	3:59:32	3:59:36	1	0	0	0	4	0	0	0	aemt01	4	2
g	186	4:1:8	4:1:8	1	0	0	0	4	0	0	0	aemt01	4	2
g	187	4:1:7	4:1:9	15	12	0	0	4	0	0	0	aemt01	4	2
f	188	4:6:46	4:6:50	2	0	0	0	4	0	0	0	aemt01	4	2
f	189	4:7:52	4:7:53	15	12	0	0	4	0	0	0	aemt01	4	2
f	190	4:7:50	4:7:58	6	3	0	0	4	0	0	0	aemt01	4	2
g	191	4:8:50	4:8:54	3	0	0	0	4	0	0	0	aemt01	4	2
f	192	4:9:31	4:9:37	10	7	0	0	4	0	0	0	aemt01	4	2
g	0	0:0:13	0:0:16	8	4	0	0	5	0	0	0	aemt01	4	2
f	1	0:1:50	0:1:52	5	1	0	0	5	0	0	0	aemt01	4	2
f	2	0:3:4	0:3:8	5	1	0	0	5	0	0	0	aemt01	4	2
f	3	0:4:25	0:4:32	1	0	0	0	5	0	0	0	aemt01	4	2
f	4	0:9:37	0:9:37	3	0	0	0	5	0	0	0	aemt01	4	2
f	5	0:9:43	0:9:50	1	0	0	0	5	0	0	0	aemt01	4	2
g	6	0:9:55	0:10:2	7	3	0	0	5	0	0	0	aemt01	4	2
g	7	0:13:38	0:13:38	6	2	0	0	5	0	0	0	aemt01	4	2
f	8	0:14:20	0:14:23	1	0	0	0	5	0	0	0	aemt01	4	2
g	9	0:16:30	0:16:32	5	1	0	0	5	0	0	0	aemt01	4	2
g	10	0:17:13	0:17:16	6	2	0	0	5	0	0	0	aemt01	4	2
f	11	0:17:35	0:17:40	1	0	0	0	5	0	0	0	aemt01	4	2
g	12	0:18:14	0:18:18	4	0	0	0	5	0	0	0	aemt01	4	2
g	13	0:19:54	0:19:59	7	3	0	0	5	0	0	0	aemt01	4	2
g	14	0:21:9	0:21:13	4	0	0	0	5	0	0	0	aemt01	4	2
g	15	0:23:55	0:23:55	4	0	0	0	5	0	0	0	aemt01	4	2
f	16	0:24:7	0:24:8	1	0	0	0	5	0	0	0	aemt01	4	2
f	17	0:24:16	0:24:25	2	0	0	0	5	0	0	0	aemt01	4	2
f	18	0:24:37	0:24:38	7	3	0	0	5	0	0	0	aemt01	4	2
f	19	0:28:15	0:28:18	1	0	0	0	5	0	0	0	aemt01	4	2
