Global Index,Reality,EyeCon,Familiar,DevScore,OS,SS
112,3,true,true,7,0.21863685221316587,0.21938852834751538
113,3,false,true,27,0.1889376919836428,0.22952958560928574
114,3,false,true,57,0.23031152013457454,0.27164632058376964
115,3,true,true,24,0.19697216513902432,0.21161884584111487
116,3,true,true,7,0.2447317455057269,0.26629331956902647
117,3,false,true,27,0.22748064981311455,0.2278327398794518
118,3,false,true,38,0.19385771524305556,0.25581188989790205
119,3,true,false,37,0.2458113708692308,0.19855355602105257
120,3,true,false,135,0.1970370124605556,0.25116963170670387
121,3,false,false,11,0.12345758590243902,0.347545231375
122,3,false,false,54,0.21031159068032781,0.27112888626859505
123,3,true,false,25,0.20572733772077914,0.23459828683225797
124,3,true,false,47,0.23895366530031756,0.23200965184076455
125,3,false,false,43,0.23056146100925923,0.29974062424770637
126,3,false,false,19,0.21301820113776604,0.23969347284705883
127,4,false,true,78,0.20640745604285712,0.24690370457212124
0,4,false,true,204,0.1862824730526316,0.2996881739026667
1,4,true,true,40,0.20309709427655162,0.21769664504137928
2,4,true,true,53,0.23361397575958184,0.22304252821428547
3,4,false,true,35,0.2682576363152174,0.2883312074505494
4,4,false,true,34,0.20821760234793085,0.2363402085701988
5,4,true,true,18,0.21968727590095224,0.2594398857714287
6,4,true,true,69,0.22722357618134315,0.24812902515783591
7,4,false,false,51,0.22892958117320267,0.22137206326143805
8,4,false,false,90,0.20527282480804074,0.20373323961461995
9,4,true,false,44,0.18244682165984843,0.20910214412683525
10,4,true,false,104,0.22106994943250632,0.22022318532089544
11,4,false,false,41,0.20703081117738392,0.23996512175446424
12,4,false,false,99,0.21370684606117005,0.2606285774866308
13,4,true,false,20,0.18118684995061737,0.24696560453048788
14,4,true,false,19,0.21104036005253154,0.22075037421229474
15,4,false,true,105,0.21359851649073353,0.23042683982192322
16,4,false,true,114,0.21121228280971435,0.22714381187657157
17,4,true,true,56,0.1927860258646616,0.25293325971969693
18,4,true,true,45,0.1976829860176767,0.2550336872262625
19,4,false,true,139,0.21039100015139436,0.215719435545635
20,4,false,true,99,0.2257876554886792,0.24589749626540286
21,4,true,true,55,0.2056836761925466,0.23752322152422353
22,4,true,true,42,0.2223165564625,0.23031979019461066
23,4,false,false,74,0.2037046788351954,0.1960449160900552
24,4,false,false,83,0.19517516942045451,0.22292042475862064
25,4,true,false,75,0.2031201545328466,0.24731640004817532
26,4,true,false,45,0.19328764699845602,0.23561716890630918
27,4,false,false,21,0.21446903302543344,0.2295147387802325
28,4,false,false,37,0.18535912552499995,0.29896124392999973
29,4,true,false,28,0.17593666971047625,0.23761680618750006
30,4,true,false,20,0.20794509975829784,0.19578300103290586
31,4,false,true,64,0.26432799094747894,0.259586802592437
32,4,false,true,201,0.17494559295271925,0.21406326368722467
33,4,true,true,29,0.17725094389772728,0.27951136916091945
34,4,true,true,90,0.19282103831388892,0.205316039611173
35,4,false,true,17,0.2304804983464053,0.22462111317105252
36,4,false,true,65,0.2300024528818181,0.2474108639823009
37,4,true,true,108,0.17833186541772156,0.22706135045384626
38,4,true,true,28,0.1632330295433485,0.22620749797074075
39,4,false,false,83,0.21454208341666672,0.2241151304235338
40,4,false,false,56,0.22913411836440675,0.23577937237288135
41,4,true,false,161,0.19976086439747248,0.2654593684640886
42,4,true,false,108,0.20398022655490194,0.2579678900274511
43,4,false,false,178,0.17847329107378057,0.2045952346539877
44,4,false,false,52,0.19245811106611574,0.2258409037770493
45,4,true,false,52,0.2518190616808081,0.26369583782121214
46,4,true,false,145,0.17371774572448984,0.22974786629896915
47,4,false,true,157,0.2031807922548147,0.26516843226666675
48,4,false,true,56,0.23441404693943663,0.29890153625714283
49,4,true,true,104,0.18200957991196165,0.21254199923507103
50,4,true,true,35,0.19107658122422908,0.212059446990749
51,4,false,true,34,0.17614678653908042,0.23832918314482762
52,4,false,true,26,0.21616551972857148,0.2285419202243094
53,4,true,true,48,0.19105500126636357,0.2498734894181818
54,4,true,true,53,0.18650195591071445,0.22339123552500006
55,4,false,false,25,0.23158457842514973,0.2530547617469879
56,4,false,false,112,0.20469390693435807,0.25540035749550766
57,4,true,false,54,0.2046604833158684,0.22314202341591602
58,4,true,false,76,0.20700082903284417,0.22484202021318672
59,4,false,false,40,0.2119326136078014,0.22858269678554516
60,4,false,false,62,0.2061345126376471,0.22447410389905872
61,4,true,false,47,0.22332428738563825,0.23964608997573317
62,4,true,false,49,0.22546097836585396,0.27590742605902446
63,4,true,true,135,0.2071105738487632,0.21771070698591544
64,4,true,true,227,0.1887952321003485,0.24154143425226482
65,4,false,true,74,0.2099735411834376,0.2604778765729167
66,4,false,true,152,0.1998067812689655,0.26209047380208333
67,4,true,true,105,0.20906223059064336,0.2311815902034883
68,4,true,true,53,0.18630247128057548,0.18941406709571443
69,4,false,true,104,0.25511631955483866,0.24599866833874676
70,4,false,true,85,0.2078362787751021,0.3187797441150685
71,4,true,false,120,0.23298506137267092,0.26064600096894414
72,4,true,false,97,0.20072251956081238,0.22861434572028566
73,4,false,false,105,0.21888246670877204,0.22616907822324547
74,4,false,false,142,0.21268089638095247,0.2915283820953703
75,4,true,false,66,0.2092619781393103,0.2286654183013842
76,4,true,false,89,0.2527080019735714,0.22667719799499997
77,4,false,false,28,0.21727388166648656,0.2938214675134406
78,4,false,false,58,0.19388654700653585,0.25842071293419355
79,4,true,true,140,0.22338217796749998,0.28216517773578514
80,4,true,true,191,0.2067871706166022,0.20174272259089143
81,4,false,true,28,0.19225335987918749,0.18168653534853266
82,4,false,true,154,0.22359529816080387,0.21978509710922337
83,4,true,true,20,0.23702721293243248,0.2667567331632653
84,4,true,true,89,0.19652300992227986,0.2329629917739584
85,4,false,true,57,0.2120581954906249,0.24407234494531244
86,4,false,true,37,0.22583685563265296,0.2511135290966668
87,4,true,false,204,0.18482023716707008,0.20872350916434776
88,4,true,false,117,0.2110172882310811,0.21766235518918925
89,4,false,false,11,0.23667077588574867,0.23562683043656177
90,4,false,false,73,0.23500329722222194,0.22969889668383836
91,4,true,false,26,0.22915906193724692,0.27690542003658536
92,4,true,false,49,0.21813655460096149,0.24094493829523833
93,4,false,false,43,0.21787017334545444,0.22567926964491017
94,4,false,false,30,0.27579776462439043,0.26613256435784316
95,4,true,true,146,0.21269754722658962,0.2592398711234286
96,4,true,true,187,0.20503448002659588,0.21851721484920641
97,4,false,true,66,0.1863977987075084,0.19653586686006835
98,4,false,true,4,0.20885596931630432,0.20662878740819662
99,4,true,true,28,0.18163172386453497,0.2394423909064329
100,4,true,true,38,0.1997385376699187,0.22136074121951216
101,4,false,true,154,0.21362970295879127,0.2354317708739451
102,4,false,true,102,0.20572064078175187,0.21834468160869572
103,4,true,false,38,0.2133900085178572,0.220935338725
104,4,true,false,81,0.2078657715028572,0.2272135867320575
105,4,false,false,97,0.19019720011635372,0.2065150685115591
106,4,false,false,35,0.18533725179115632,0.2569732859931507
107,4,true,false,60,0.2488215083165135,0.2506631247149769
108,4,true,false,32,0.21766437460727267,0.2209198436911764
109,4,false,false,54,0.2323956620825242,0.26908258184313727
110,4,false,false,67,0.20873736801516868,0.23969616039548022
111,4,true,true,86,0.17811452572477052,0.27399000210550456
112,4,true,true,7,0.22610746309285729,0.21535236982677006
113,4,false,true,27,0.21859191254714302,0.24613158418571426
114,4,false,true,57,0.25503580870833337,0.2562534146125654
115,4,true,true,24,0.19409316604930568,0.20849019490069673
116,4,true,true,7,0.26049600312643173,0.2668967251305309
117,4,false,true,27,0.206103613509589,0.23015580050767107
118,4,false,true,38,0.2100594287465278,0.23753851698251743
119,4,true,false,37,0.18370258723969474,0.2118228861954888
120,4,true,false,135,0.20693211649162016,0.25369185421899454
121,4,false,false,11,0.14966659728205128,0.25481596884749996
122,4,false,false,54,0.20415706251639346,0.3097111410206612
123,4,true,false,25,0.20173823205128205,0.25145221023561287
124,4,true,false,47,0.237256938633758,0.2344211873079617
125,4,false,false,43,0.25498694553636364,0.269972988055046
126,4,false,false,19,0.20992165823945957,0.2599280150973263
127,5,false,true,78,0.2180258119346939,0.23811077736083905
0,5,false,true,204,0.1595041784078948,0.33771664436
1,5,true,true,40,0.20081650734520554,0.24195968545517255
2,5,true,true,53,0.21981210585470373,0.22039907940940784
3,5,false,true,35,0.22836577222826082,0.2839888854835164
4,5,false,true,34,0.22467451975578234,0.24213260715894033
5,5,true,true,18,0.24407114766190477,0.27501436956190467
6,5,true,true,69,0.22560470552631978,0.2477592722985075
7,5,false,false,51,0.2236631952039474,0.2250374506732027
8,5,false,false,90,0.20777744926686195,0.2051622005086256
9,5,true,false,44,0.20445725952050628,0.21425234632329096
10,5,true,false,104,0.21489826043781105,0.21065739369141787
11,5,false,false,41,0.2186712944254464,0.2535759084912054
12,5,false,false,99,0.2349226142063829,0.23740254168983954
13,5,true,false,20,0.18191412083030326,0.28537603229268277
14,5,true,false,19,0.20769033111761612,0.22676421954168396
15,5,false,true,105,0.21083027393333317,0.2342362877596155
16,5,false,true,114,0.20750309886363638,0.23563212663257152
17,5,true,true,56,0.19308317922727275,0.2588247540605183
18,5,true,true,45,0.21147622188743725,0.23589130308282824
19,5,false,true,139,0.21327208654347812,0.20684926172619045
20,5,false,true,99,0.22345996339056598,0.2426375076966824
21,5,true,true,55,0.19895892803395065,0.22453056755900622
22,5,true,true,42,0.22262878738928582,0.2443687767724552
23,5,false,false,74,0.20351760979222222,0.18210653455414372
24,5,false,false,83,0.16976046787500002,0.2552709550425288
25,5,true,false,75,0.20072218333818181,0.2552793549794161
26,5,true,false,45,0.19868831592138364,0.22776152510094635
27,5,false,false,21,0.20482744307209302,0.21050660025813944
28,5,false,false,37,0.17467503666999995,0.26869750066249987
29,5,true,false,28,0.1914815236176471,0.23547307217884614
30,5,true,false,20,0.2001876613927661,0.20366831640213678
31,5,false,true,64,0.2357668929535565,0.24872341411932766
32,5,false,true,201,0.19941304013421046,0.20548914314361216
33,5,true,true,29,0.187098518634091,0.27849858812643674
34,5,true,true,90,0.1949211389683616,0.21195329266480448
35,5,false,true,17,0.22601867850980395,0.25670830933289474
36,5,false,true,65,0.21354337916666669,0.2387553510893805
37,5,true,true,108,0.17658100911666672,0.24907372587820512
38,5,true,true,28,0.1717257400508256,0.2470480043796296
39,5,false,false,83,0.21886043388805965,0.2351313981889473
40,5,false,false,56,0.21675132192627117,0.2108996325110169
41,5,true,false,161,0.20043802700111116,0.23655154435580109
42,5,true,false,108,0.19070422880779228,0.2771953341895426
43,5,false,false,178,0.19456936053105592,0.23113181351533751
44,5,false,false,52,0.18738940260491807,0.2601745757024591
45,5,true,false,52,0.251512679805102,0.27680416498989896
46,5,true,false,145,0.1916949211680769,0.23720518029381432
47,5,false,true,157,0.2230650140814816,0.29866715873777794
48,5,false,true,56,0.21025909179328572,0.2758561297142857
49,5,true,true,104,0.1934029802047619,0.21313966286350708
50,5,true,true,35,0.20119035184254386,0.22414382905462563
51,5,false,true,34,0.17574226821331437,0.2428580093505746
52,5,false,true,26,0.2168176325511111,0.21671535617823215
53,5,true,true,48,0.18411423304774782,0.2172053901072728
54,5,true,true,53,0.20066894494615395,0.22519717470937514
55,5,false,false,25,0.22647794090963844,0.23682307022891558
56,5,false,false,112,0.2099096487121569,0.22266114630585931
57,5,true,false,54,0.18994138576576577,0.22220549159939937
58,5,true,false,76,0.2139648063674589,0.2257677266710625
59,5,false,false,40,0.21491420227990538,0.22102452684786725
60,5,false,false,62,0.20771557990974132,0.22017385436823575
61,5,true,false,47,0.22662940203574478,0.2483480280853336
62,5,true,false,49,0.19203071910975616,0.2804199775536586
63,5,true,true,135,0.20085848515985918,0.21559566726021118
64,5,true,true,227,0.21213070791562513,0.22366412896864124
65,5,false,true,74,0.19040259279119173,0.2604591760505209
66,5,false,true,152,0.20734357811724136,0.2995375930208335
67,5,true,true,105,0.2116287667668605,0.23882386304069764
68,5,true,true,53,0.186195786232624,0.20491810235714292
69,5,false,true,104,0.26366604082549006,0.2625415410426429
70,5,false,true,85,0.2064616155,0.3099903722282876
71,5,true,false,120,0.22813244995249993,0.24934235368757773
72,5,true,false,97,0.22027074117112053,0.21913164627578366
73,5,false,false,105,0.22033662762532746,0.22292721274473684
74,5,false,false,142,0.20603873718348636,0.29982317672222214
75,5,true,false,66,0.22647014724310346,0.2306219552733565
76,5,true,false,89,0.21812444784397178,0.22757372797142858
77,5,false,false,28,0.22729046509893044,0.2560504141612903
78,5,false,false,58,0.19849423817756412,0.22870209847225806
79,5,true,true,140,0.23834728697916663,0.2954610707272726
80,5,true,true,191,0.18989912981782958,0.19447927457054254
81,5,false,true,28,0.19416134318319797,0.19260379445523682
82,5,false,true,154,0.21932532399754917,0.22618741550000007
83,5,true,true,20,0.23825342947445258,0.26431734306802707
84,5,true,true,89,0.2064664208542106,0.25841439979791664
85,5,false,true,57,0.2508063217984496,0.24116530931250005
86,5,false,true,37,0.212441213818,0.24596052604666652
87,5,true,false,204,0.19526945063271603,0.19531145048509319
88,5,true,false,117,0.2151849695605381,0.24578970300450445
89,5,false,false,11,0.24637985271862314,0.2410203494380145
90,5,false,false,73,0.20272669010858596,0.2296367467979798
91,5,true,false,26,0.2274658155183674,0.2829696664674796
92,5,true,false,49,0.24060223913127962,0.2345941067190476
93,5,false,false,43,0.20754484229761896,0.22350882186227536
94,5,false,false,30,0.24210181197561,0.24781522274264697
95,5,true,true,146,0.18889057819318172,0.25906289932000015
96,5,true,true,187,0.19911169487301583,0.23405002597142868
97,5,false,true,66,0.18960147607986355,0.18928400967337897
98,5,false,true,4,0.23485811229456524,0.2042912623622951
99,5,true,true,28,0.17852355814470586,0.274701452097076
100,5,true,true,38,0.21012430525322576,0.24233567956910565
101,5,false,true,154,0.19752497565860555,0.22613201721724782
102,5,false,true,102,0.21035468699999996,0.21866295410869574
103,5,true,false,38,0.20302761545999995,0.22848695319693388
104,5,true,false,81,0.19675999485666665,0.24863045847559792
105,5,false,false,97,0.18735128224155492,0.20984609214220434
106,5,false,false,35,0.16818283066438344,0.2704379779589042
107,5,true,false,60,0.2384159260486237,0.25001016930276476
108,5,true,false,32,0.20662519126375564,0.21046836182262454
109,5,false,false,54,0.2072516527572814,0.3147980236372548
110,5,false,false,67,0.2328138546853932,0.24155623639943516
111,5,true,true,86,0.2152176492590909,0.2237485101880734
112,5,true,true,7,0.2154564580297833,0.2358465787846584
113,5,false,true,27,0.208812646910145,0.2502055675214286
114,5,false,true,57,0.2355805625416666,0.2630438873167538
115,5,true,true,24,0.18508081595944056,0.2020063692320557
116,5,true,true,7,0.27264910236343604,0.2632809810796459
117,5,false,true,27,0.20891300542301366,0.21954208379726015
118,5,false,true,38,0.22055866785138878,0.23287676910209795
119,5,true,false,37,0.2099225409514925,0.21268406594511277
120,5,true,false,135,0.2378172090583333,0.2263997969617318
121,5,false,false,11,0.12035144199589738,0.3515024956500001
122,5,false,false,54,0.1999025545106557,0.2837108658297521
123,5,true,false,25,0.2074336209896733,0.23710694738000002
124,5,true,false,47,0.23912042454507956,0.2683769666590254
125,5,false,false,43,0.23057687881818176,0.2732251042522936
126,5,false,false,19,0.23508059257872355,0.2553810082032085
127,6,false,true,78,0.21636478318571403,0.24050470784000028
0,6,false,true,204,0.15751906060131576,0.34724947067599987
1,6,true,true,40,0.2236566373116439,0.2104465154172413
2,6,true,true,53,0.23738530032482513,0.22935716371010448
3,6,false,true,35,0.2870397676739131,0.26758790622747264
4,6,false,true,34,0.19709709796384114,0.2228598816556291
5,6,true,true,18,0.22685169363428578,0.3420630062666667
6,6,true,true,69,0.2103483776753731,0.24894204715597013
7,6,false,false,51,0.22480901978366027,0.24715374566470596
8,6,false,false,90,0.20321634355535756,0.20870838066988304
9,6,true,false,44,0.21701713678270199,0.21047151925848126
10,6,true,false,104,0.2128861645199501,0.21777659537761201
11,6,false,false,41,0.20380970371390134,0.23910798902602678
12,6,false,false,99,0.2266976675935134,0.24546390396791448
13,6,true,false,20,0.20119061750727266,0.25958453803963416
14,6,true,false,19,0.21215554859782687,0.22727234453473683
15,6,false,true,105,0.19712286944346155,0.227406741969231
16,6,false,true,114,0.21588843693160914,0.22275193667771417
17,6,true,true,56,0.22115718837368414,0.2277242043560606
18,6,true,true,45,0.21229476825477392,0.23668728381313126
19,6,false,true,139,0.19758003020553352,0.2084108431369049
20,6,false,true,99,0.22373206370673066,0.2559454351327013
21,6,true,true,55,0.20164297101863357,0.21568589431925475
22,6,true,true,42,0.23162053753676648,0.2612337264910179
23,6,false,false,74,0.20438827240109894,0.21587428915911613
24,6,false,false,83,0.19123145771136363,0.22726374124137938
25,6,true,false,75,0.2004066642390511,0.2616872360242337
26,6,true,false,45,0.20501903130707938,0.23172839231135642
27,6,false,false,21,0.22053393702325585,0.22135014557674415
28,6,false,false,37,0.16746637041400012,0.2439188828999999
29,6,true,false,28,0.21301635676190475,0.24981253031057687
30,6,true,false,20,0.1944606956396553,0.20132916328418798
31,6,false,true,64,0.2794989499380752,0.2777702069915966
32,6,false,true,201,0.19022381348934211,0.1968846830572688
33,6,true,true,29,0.17290888419540232,0.29180659243678153
34,6,true,true,90,0.19071986275,0.21702580883798883
35,6,false,true,17,0.19732154071409394,0.23584934456776308
36,6,false,true,65,0.22091097767543855,0.2350559382070797
37,6,true,true,108,0.1954955063136987,0.2700946785512821
38,6,true,true,28,0.16373803907220183,0.23658181631351852
39,6,false,false,83,0.21728589833582088,0.21428373250375932
40,6,false,false,56,0.21350729230172416,0.21722876972627117
41,6,true,false,161,0.18100936455248623,0.2568085609337016
42,6,true,false,108,0.18209126759539473,0.2465000253117647
43,6,false,false,178,0.19743486795670728,0.2416786606717792
44,6,false,false,52,0.20273522881219497,0.22204687553196714
45,6,true,false,52,0.2549534659484848,0.31518183135959604
46,6,true,false,145,0.19411659458877562,0.19023031228865978
47,6,false,true,157,0.21215465746666665,0.26405552046666664
48,6,false,true,56,0.23429841001449273,0.28392929793571425
49,6,true,true,104,0.18565523683412313,0.19543959177412332
50,6,true,true,35,0.20525010217295173,0.21428256515859023
51,6,false,true,34,0.18572425111028562,0.24709104634712642
52,6,false,true,26,0.22293995591318697,0.21070645982629843
53,6,true,true,48,0.22184228189189206,0.22854614213363644
54,6,true,true,53,0.20555549531555556,0.2199096992129465
55,6,false,false,25,0.21483561094131742,0.2620323283765061
56,6,false,false,112,0.2061328051766537,0.2635833602041017
57,6,true,false,54,0.19560309011713484,0.2088760083318318
58,6,true,false,76,0.20712742808610615,0.21661924560703297
59,6,false,false,40,0.21752801648127967,0.217567576521872
60,6,false,false,62,0.2172850445561952,0.2250018437388235
61,6,true,false,47,0.22358360975002672,0.24786149748746655
62,6,true,false,49,0.22447321705867995,0.27169199021512214
63,6,true,true,135,0.2215084390782142,0.23904638782887327
64,6,true,true,227,0.20526012693898613,0.21738317289721254
65,6,false,true,74,0.22439094639689114,0.24914295998229163
66,6,false,true,152,0.21211869465972222,0.26211869267361126
67,6,true,true,105,0.23258701354161848,0.24294648940813948
68,6,true,true,53,0.1646190668858696,0.21124482368928557
69,6,false,true,104,0.2636889941456953,0.27197595294805216
70,6,false,true,85,0.20956542841944822,0.3227783448981507
71,6,true,false,120,0.23018440530987647,0.24904683753105583
72,6,true,false,97,0.19921712080576523,0.22032530959459737
73,6,false,false,105,0.21005160413421053,0.2286458182837718
74,6,false,false,142,0.19948068650458728,0.29566861876851847
75,6,true,false,66,0.2210221652739582,0.22536815229688592
76,6,true,false,89,0.2390766064257143,0.2532314674742856
77,6,false,false,28,0.22195485176881735,0.2575309411397849
78,6,false,false,58,0.18545608332884617,0.20166984485161285
79,6,true,true,140,0.2292386961553719,0.2781362826793389
80,6,true,true,191,0.18315105492131273,0.19255990663527134
81,6,false,true,28,0.18563142468581456,0.1911105625886456
82,6,false,true,154,0.20629678326570064,0.2041756109708739
83,6,true,true,20,0.23243793736148663,0.2837183014013605
84,6,true,true,89,0.22266815100414508,0.253610293640625
85,6,false,true,57,0.20501899103100774,0.21023000785
86,6,false,true,37,0.23519459769536433,0.27432422382000005
87,6,true,false,204,0.19433815560993783,0.21923977045093168
88,6,true,false,117,0.21415439002017933,0.222738090455856
89,6,false,false,11,0.24318269453665073,0.23460363457578687
90,6,false,false,73,0.20847673016080395,0.24236080891919187
91,6,true,false,26,0.24594887476859503,0.2873237780325203
92,6,true,false,49,0.2244527456826924,0.23744134664238098
93,6,false,false,43,0.20462406089638568,0.21192808892455084
94,6,false,false,30,0.21177695612682917,0.26476054612499994
95,6,true,true,146,0.17745409876971416,0.2533035386857143
96,6,true,true,187,0.21863961851063837,0.21484858462857143
97,6,false,true,66,0.1773015814744027,0.201024473312628
98,6,false,true,4,0.2081548812919566,0.2381916279234973
99,6,true,true,28,0.1873329952280702,0.28461820873742705
100,6,true,true,38,0.18265127587903235,0.2123079270533334
101,6,false,true,154,0.21339363594256874,0.21669076283412841
102,6,false,true,102,0.20104220508846166,0.2000865848333334
103,6,true,false,38,0.2323140924642352,0.22433889471422183
104,6,true,false,81,0.22089479492857134,0.24394807225645931
105,6,false,false,97,0.1905880472500812,0.20783672401720435
106,6,false,false,35,0.18024219127916663,0.25560805026164385
107,6,true,false,60,0.253287891223875,0.2530089661794931
108,6,true,false,32,0.21457589913013705,0.2300785737638914
109,6,false,false,54,0.21502459959757292,0.293724573730392
110,6,false,false,67,0.2100508857468927,0.22097650957062148
111,6,true,true,86,0.22252932192752292,0.2699948660642201
112,6,true,true,7,0.2301501179531057,0.22999609280683234
113,6,false,true,27,0.19870830087021288,0.21601382711428574
114,6,false,true,57,0.2473977112838542,0.27118899817015696
115,6,true,true,24,0.1969865102905596,0.21462676076655052
116,6,true,true,7,0.24270700520892857,0.27667216413539814
117,6,false,true,27,0.2191634549071038,0.22309576504630135
118,6,false,true,38,0.20162757132361114,0.2675687798223777
119,6,true,false,37,0.18062716199626866,0.21171674037969931
120,6,true,false,135,0.21312832957303374,0.251302471915084
121,6,false,false,11,0.16673924515384622,0.34141712439750005
122,6,false,false,54,0.20326552660000002,0.3178243310495868
123,6,true,false,25,0.2276340907019231,0.24084015133161304
124,6,true,false,47,0.20807989937853497,0.225432318862739
125,6,false,false,43,0.23293576829166673,0.26930502289908265
126,6,false,false,19,0.22271326296851074,0.2456482657048127
127,7,false,true,78,0.21687945214540827,0.25467598822769233
0,7,false,true,204,0.14732800058815787,0.30409571113333334
1,7,true,true,40,0.2013706798972603,0.25274429808310345
2,7,true,true,53,0.22353351997929796,0.23192756767700348
3,7,false,true,35,0.24243711910869564,0.33146366372527475
4,7,false,true,34,0.22013542728410593,0.2284952189602649
5,7,true,true,18,0.24272055330769224,0.3196748878095237
6,7,true,true,69,0.24079506268215597,0.2481330017664179
7,7,false,false,51,0.19555284387697366,0.22895488564052296
8,7,false,false,90,0.2188714688820173,0.20998184327087704
9,7,true,false,44,0.19344560477766493,0.20481227708962002
10,7,true,false,104,0.19794366496075178,0.21681720896517398
11,7,false,false,41,0.21728573910267862,0.2342877982030804
12,7,false,false,99,0.22250959378074872,0.23624384432085568
13,7,true,false,20,0.18082741423190188,0.2578386021402439
14,7,true,false,19,0.19981217625441172,0.23263201316421042
15,7,false,true,105,0.21992082128500012,0.2134818373730769
16,7,false,true,114,0.2253121391113636,0.2122026931319999
17,7,true,true,56,0.19390703071221368,0.2305781783636364
18,7,true,true,45,0.20684120825427138,0.22426350352727287
19,7,false,true,139,0.1946870181470354,0.19739649532928566
20,7,false,true,99,0.2293170116066351,0.22968632983175338
21,7,true,true,55,0.21961694981366467,0.24272868006565207
22,7,true,true,42,0.2532152778554218,0.253644039597605
23,7,false,false,74,0.17754578964785717,0.180523309
24,7,false,false,83,0.17022028931818187,0.22253252011379315
25,7,true,false,75,0.21194625417163632,0.26890266730510953
26,7,true,false,45,0.18852270146949227,0.22501255130252368
27,7,false,false,21,0.19513312929190746,0.21955291931395352
28,7,false,false,37,0.18114576263930343,0.275925340315
29,7,true,false,28,0.1977973925580953,0.2422530304288461
30,7,true,false,20,0.2033750864510638,0.21802420590670962
31,7,false,true,64,0.2402730370970712,0.25592179907520995
32,7,false,true,201,0.20779423134380534,0.21431104340969176
33,7,true,true,29,0.18388107757954542,0.3005715827218389
34,7,true,true,90,0.19747482951222228,0.20513439460335198
35,7,false,true,17,0.22113166491503264,0.23963433489473684
36,7,false,true,65,0.24384189472300893,0.2447483094380531
37,7,true,true,108,0.18295353039090914,0.22936957082692308
38,7,true,true,28,0.15099637821935774,0.2129838353135184
39,7,false,false,83,0.22718736676119403,0.21408345752631583
40,7,false,false,56,0.2144698459163793,0.21950630842711852
41,7,true,false,161,0.18818310223055557,0.2506710962556354
42,7,true,false,108,0.19543786706493504,0.25631136193464055
43,7,false,false,178,0.16829971969512186,0.19629773372085887
44,7,false,false,52,0.22830266854016387,0.24586472118606567
45,7,true,false,52,0.2271353292,0.30590867048787884
46,7,true,false,145,0.1752414980515789,0.22641242593814437
47,7,false,true,157,0.23204837334411754,0.25503399392592585
48,7,false,true,56,0.23438644326471433,0.2884178234571429
49,7,true,true,104,0.19736134554028437,0.21411747482132712
50,7,true,true,35,0.2188974656862834,0.20633634314669608
51,7,false,true,34,0.2055592895114943,0.2326637346264367
52,7,false,true,26,0.2109283653425413,0.24617029582187838
53,7,true,true,48,0.18916760804722224,0.22274202981909103
54,7,true,true,53,0.18673294024954545,0.24175146862455343
55,7,false,false,25,0.1998910005801204,0.2721476288060241
56,7,false,false,112,0.18963983830624984,0.23165985499023437
57,7,true,false,54,0.19073291568083836,0.2249546844402403
58,7,true,false,76,0.21681598592600745,0.21592128924395598
59,7,false,false,40,0.21550231290142513,0.214052172570853
60,7,false,false,62,0.21177407347568725,0.22658572115105893
61,7,true,false,47,0.21751131543013466,0.23846196903589342
62,7,true,false,49,0.2282486600827253,0.26725543938048774
63,7,true,true,135,0.20913615027368426,0.19373576626725353
64,7,true,true,227,0.2082234984878445,0.2258930414484321
65,7,false,true,74,0.21730022654507772,0.2293989796499999
66,7,false,true,152,0.19329574564434485,0.26097818963194436
67,7,true,true,105,0.22871801577456652,0.22943614864534892
68,7,true,true,53,0.17507228423617024,0.20481118219285724
69,7,false,true,104,0.2876072982077922,0.2574353220935065
70,7,false,true,85,0.21989379576272117,0.2871153235226027
71,7,true,false,120,0.2261617630251573,0.2500740323726709
72,7,true,false,97,0.1914016034683981,0.2209640294432902
73,7,false,false,105,0.23347295521179026,0.24857858346635975
74,7,false,false,142,0.218211559,0.28935086616666666
75,7,true,false,66,0.22036261534517243,0.25172078045847757
76,7,true,false,89,0.2398889885251798,0.2285214674428571
77,7,false,false,28,0.24420013818648648,0.2446970964182796
78,7,false,false,58,0.22434586006089738,0.22895041738193542
79,7,true,true,140,0.22469690113467217,0.2785356358760329
80,7,true,true,191,0.19806039945271312,0.22153520446387606
81,7,false,true,28,0.17763352815769257,0.199661891045079
82,7,false,true,154,0.20609681034146346,0.22313881428155316
83,7,true,true,20,0.27051741864189194,0.25469557616326544
84,7,true,true,89,0.20854399061621065,0.22863579599479167
85,7,false,true,57,0.18663216241015632,0.23682821575781246
86,7,false,true,37,0.21475001385695366,0.23886074925999992
87,7,true,false,204,0.21464983226790119,0.2075640563900621
88,7,true,false,117,0.20190512842869962,0.21226294861486483
89,7,false,false,11,0.25493236990677975,0.24661163270094416
90,7,false,false,73,0.22173882960804026,0.23338267522525252
91,7,true,false,26,0.22948774493319865,0.271882064382114
92,7,true,false,49,0.24918412165402842,0.2413056464571426
93,7,false,false,43,0.20315588561726194,0.2493735936706589
94,7,false,false,30,0.2531999214722774,0.2655217404882355
95,7,true,true,146,0.21230766263636355,0.2267237332365714
96,7,true,true,187,0.2017192904893617,0.22532142705185174
97,7,false,true,66,0.19772128091758492,0.20127718266860056
98,7,false,true,4,0.20639523922404368,0.19666907827151367
99,7,true,true,28,0.18292034152290695,0.24841481174619884
