Global Index,Reality,OS,SS
127,5,0.5601794511734695,0.5476912016175692
0,5,0.4963213048026318,0.5945874947200002
1,5,0.5087737562876711,0.5057766747413792
2,5,0.5060641452473871,0.5053757688292682
3,5,0.4985220238043482,0.5532039810989011
4,5,0.5061348866462587,0.5192670885033118
5,5,0.6275611725714288,0.6054302245714285
6,5,0.5768093489405206,0.5807728232462683
7,5,0.5368198200657893,0.5332393201882354
8,5,0.5001470798401761,0.48948728039400585
9,5,0.5455311776835442,0.5547711272455692
10,5,0.522947626913433,0.5255409858830845
11,5,0.5124207950714285,0.5596427719732144
12,5,0.5693200562765955,0.5609250811336896
13,5,0.49984023860606064,0.557679911378049
14,5,0.5254239184388184,0.5428122414610522
15,5,0.546711906768199,0.5475788388461542
16,5,0.4633643071818185,0.4780417558302859
17,5,0.4907525256818182,0.526893884280303
18,5,0.5351913387587941,0.5294463156515155
19,5,0.4583736156897238,0.46680982900793677
20,5,0.5875662754433966,0.575938063322275
21,5,0.46120950335185135,0.49131980601242237
22,5,0.5443849419702381,0.5603554620119758
23,5,0.5257468043888888,0.5077385354972378
24,5,0.46489769806818154,0.510356312183908
25,5,0.545866621949091,0.5623440521105844
26,5,0.5104488892672955,0.5476211605268143
27,5,0.535570278186047,0.5425585596104653
28,5,0.4585860471250002,0.5687398934100001
29,5,0.49052510525294113,0.5094242537259616
30,5,0.5642689238212768,0.5656280123440172
31,5,0.5829658130292887,0.5698261615546223
32,5,0.4609074708139036,0.45960990455947115
33,5,0.5361436611363638,0.5533409996551726
34,5,0.46210813858757066,0.5007101983743015
35,5,0.5128261463202616,0.5291734782697366
36,5,0.4725503740350879,0.497453675
37,5,0.4933802402564106,0.5198755244871796
38,5,0.4485092250917432,0.49862637487962963
39,5,0.5202130615373137,0.47853433765413533
40,5,0.4388522128559326,0.43868095416949154
41,5,0.5234749974444441,0.5521923146961322
42,5,0.5321535974025975,0.5710848427189543
43,5,0.5290376239751555,0.5231739955337422
44,5,0.4945729141311476,0.5522192526557379
45,5,0.572097169234694,0.5919629981818183
46,5,0.5175842609560443,0.5142876065773198
47,5,0.5612646216296303,0.5728318014370372
48,5,0.4057673592428571,0.5183809888571429
49,5,0.43028859989952406,0.48187108659715633
50,5,0.5190647473026319,0.5293016233039646
51,5,0.43981588967999985,0.49153914132183885
52,5,0.5510029286555559,0.5306038090994475
53,5,0.43349380209009003,0.48976414886363645
54,5,0.4623583323348413,0.5090734048839286
55,5,0.4421678468192774,0.42640191922891574
56,5,0.5335101675725489,0.5114364708867187
57,5,0.49454425705855865,0.5309746993963964
58,5,0.5535944304661791,0.5595047072161168
59,5,0.5163066220685584,0.5100452442274882
60,5,0.599806595491765,0.6025750732235299
61,5,0.5237455661542552,0.5482243077680002
62,5,0.5511565372195124,0.6236771310487801
63,5,0.47753375300140827,0.4944604603702111
64,5,0.5067946412673611,0.49203337089198623
65,5,0.5018379508860106,0.5663764435260416
66,5,0.4880153413103446,0.5371675104166669
67,5,0.4832481679209302,0.4980296245697676
68,5,0.4354718375390069,0.44853563347000003
69,5,0.5209165848235299,0.5369967031428572
70,5,0.5333018547945204,0.6094070579452054
71,5,0.5212022356499998,0.5463599074881985
72,5,0.5817428624137936,0.5665770470346321
73,5,0.5721921469868996,0.5486730213771931
74,5,0.5438239049541284,0.6110821614814812
75,5,0.5818382831379312,0.5904359405328713
76,5,0.5242143060000001,0.5429274089214285
77,5,0.5794076420855614,0.5823108444086023
78,5,0.5870893753205126,0.5950361681290325
79,5,0.5459268418500002,0.5842190014876035
80,5,0.480591984771318,0.49669683811627907
81,5,0.5256270950166672,0.5158707131896169
82,5,0.5169461212647062,0.5589554424548543
83,5,0.5551800505839416,0.5595221584353742
84,5,0.5566621361052632,0.56049714925
85,5,0.520732440635659,0.5372567517578125
86,5,0.5410547566666669,0.5598477477000005
87,5,0.5745007496419754,0.5460941883229815
88,5,0.5755426940807173,0.576413318828829
89,5,0.5494340214734296,0.5336456124721545
90,5,0.49744182131313186,0.531325463191919
91,5,0.5252760226502041,0.5568396334989432
92,5,0.5694609648578196,0.546581930028571
93,5,0.4970903724464288,0.4841423335317368
94,5,0.5766358694634147,0.5732374425735292
95,5,0.5612701445454547,0.5754073764800001
96,5,0.44937370843386226,0.45714622173544966
97,5,0.4685396106723549,0.46678213799999996
98,5,0.4807013019402174,0.4560595365573772
99,5,0.511042693176471,0.5825312311754386
100,5,0.4819864868306448,0.510093018390244
101,5,0.5341659252036693,0.5410823739266061
102,5,0.5231718585797104,0.5059296231666668
103,5,0.5321649173788235,0.5588250054339619
104,5,0.47760471551428607,0.5324116124688997
105,5,0.5428462763981232,0.568576236752688
106,5,0.4510531148982671,0.5241696638516922
107,5,0.5324922840642201,0.5451893271880186
108,5,0.5364171829276013,0.5207012737873301
109,5,0.5684670307961168,0.5915308059215689
110,5,0.5028400527134833,0.5122069720881357
111,5,0.5920300979090908,0.5847905392660552
112,5,0.5524828551702784,0.5627819797826084
113,5,0.5492305073913041,0.5577757865000003
114,5,0.5529805470312501,0.5851088367015708
115,5,0.5219850323216781,0.541726970383275
116,5,0.6310831468281938,0.6143686964159295
117,5,0.5465542633643833,0.5614723976109588
118,5,0.5350066885138888,0.535093577062937
119,5,0.49106419443283594,0.501877225894737
120,5,0.5463509670333333,0.5455212081005587
121,5,0.37261202594871795,0.561823547075
122,5,0.6093750050819674,0.61958399446281
123,5,0.5264798482352943,0.53868449116129
124,5,0.6101400083492059,0.5945163578757963
125,5,0.5815454420000001,0.6143151435596333
126,5,0.6051492016276595,0.5924604039625667
127,6,0.5415095693367349,0.5669647023846152
0,6,0.4791790531578948,0.6037659515466667
1,6,0.5118974159178084,0.4960362324448279
2,6,0.5143682974510487,0.49895008226480814
3,6,0.5495298246739132,0.5238500969230769
4,6,0.48756337211920514,0.4986965669271521
5,6,0.6019360912380954,0.6141530811428568
6,6,0.5342652166455223,0.5833990123134323
7,6,0.5509020513725493,0.5456031203516344
8,6,0.4807671136100736,0.4891404074195908
9,6,0.5531580505580804,0.5559104033620252
10,6,0.5311643350224435,0.5254412186567162
11,6,0.516915571345292,0.5298066453589283
12,6,0.5474107708918914,0.5590553091229948
13,6,0.5314469272363633,0.5361936719512195
14,6,0.5223061037763718,0.538817135962105
15,6,0.573085327692308,0.5480126546538462
16,6,0.45682286423735596,0.46387380972171394
17,6,0.5133080998646621,0.5202461872727273
18,6,0.5181533413567837,0.5520057141868691
19,6,0.4786525851893281,0.46646947082142864
20,6,0.5682233190144231,0.5686258267440758
21,6,0.4734029148347824,0.47754033774347826
22,6,0.5399307898143709,0.5574704486826346
23,6,0.5733171013736263,0.5361922009944753
24,6,0.4936596605681819,0.4993285736321838
25,6,0.5168198910255474,0.572676139717153
26,6,0.5121946526888893,0.5458781294763413
27,6,0.5041819247441864,0.5219769227267446
28,6,0.49652891628499957,0.549316635025
29,6,0.4824486732142858,0.5182096160576924
30,6,0.5568418136810348,0.5632563872393163
31,6,0.5928530744769873,0.6062839466974791
32,6,0.4395410271754386,0.4448025461894274
33,6,0.5443185594252874,0.5896607616091954
34,6,0.4977599838111113,0.4986397531843577
35,6,0.5008857473825505,0.5290058224539472
36,6,0.5188405527192983,0.4762034808495575
37,6,0.47829181452054803,0.5301314376538465
38,6,0.43148521463302764,0.522402350462963
39,6,0.45221870422985055,0.4719077853293233
40,6,0.42919991035086197,0.4368288419745763
41,6,0.5008283235911601,0.5704450757790055
42,6,0.5333222610526319,0.558077114836601
43,6,0.5180146132743904,0.5179975632392643
44,6,0.5337713027235772,0.5376994454426229
45,6,0.5654532445252523,0.6119406063636366
46,6,0.49634079647959206,0.4900687020515463
47,6,0.5331909286666667,0.5577652666666667
48,6,0.39118613031884064,0.5015064855714285
49,6,0.443830883523223,0.44110882663033196
50,6,0.5024699433039646,0.5144960587599119
51,6,0.42084426843428574,0.48815638603448264
52,6,0.5120953764615384,0.5130903474972376
53,6,0.46335754058828826,0.4869769099636363
54,6,0.5048401035288885,0.5085478207142856
55,6,0.4599865409958084,0.4578275900361444
56,6,0.5116293392280153,0.5605678213281251
57,6,0.5174159616736528,0.5250708527357357
58,6,0.5431434796782445,0.5513119349824179
59,6,0.5070075305781993,0.5186921148957343
60,6,0.5901423308243908,0.6047125709529408
61,6,0.5284538247898933,0.5366197592613331
62,6,0.5798380189682152,0.6220215009682923
63,6,0.49312076585,0.5099243413380283
64,6,0.5019408021258741,0.5120179666445999
65,6,0.5354012940984457,0.5534485672499999
66,6,0.5099002316666664,0.5246123357291667
67,6,0.4836018237167631,0.48322731104651157
68,6,0.4569796786376811,0.4583353259000003
69,6,0.5833783983112585,0.56209075974026
70,6,0.5715781391241377,0.6313978984520547
71,6,0.5390593515555555,0.5425330117080743
72,6,0.5505942115826088,0.5366556284502165
73,6,0.5377862020833333,0.5590455534210527
74,6,0.5867661143669725,0.5767650937592592
75,6,0.5808859228263888,0.5738514587543254
76,6,0.5410300293571427,0.5736425132857143
77,6,0.5628414027043012,0.5850346236021505
78,6,0.5688619403205124,0.5781370638064514
79,6,0.5500014509917357,0.582402427223141
80,6,0.5317009455791505,0.49934511251937996
81,6,0.5148210453257914,0.521311362189616
82,6,0.4920528837748792,0.5189771096213591
83,6,0.5463576579391892,0.5759803367346938
84,6,0.5541389890414508,0.5702220978750004
85,6,0.5158447798527132,0.5126520761171877
86,6,0.5697131845364243,0.5831053940666667
87,6,0.562099024819876,0.5830808635031056
88,6,0.6050113017040357,0.5656970287567571
89,6,0.5428747420461166,0.5273422802251816
90,6,0.5282048995125626,0.541541280121212
91,6,0.5805382190946283,0.5814285132333327
92,6,0.531394837932692,0.5503084022476188
93,6,0.5009272995903618,0.4928202693952094
94,6,0.5314105217365852,0.5827597210784311
95,6,0.5266854087714282,0.5910297232799997
96,6,0.4576944531276592,0.45149109234391527
97,6,0.4669705120409553,0.48114590097952237
98,6,0.45996477119565227,0.47791580835519115
99,6,0.5413256868128654,0.5823822437719299
100,6,0.4626019330967742,0.4779464887479677
101,6,0.565623654557798,0.5421612854532101
102,6,0.48922480334615376,0.5039338550289854
103,6,0.5715047104823523,0.5548040454863207
104,6,0.5136083163428573,0.5130471123253588
105,6,0.5710468427081079,0.5665024016865587
106,6,0.45364892053819467,0.5418504477753426
107,6,0.5360444484212965,0.5444609490064517
108,6,0.5464258415159811,0.5399968343018099
109,6,0.5556139056796118,0.5852502277352941
110,6,0.48079005690395477,0.5078188727338984
111,6,0.6044029755045872,0.6065931565137616
112,6,0.5461072652639747,0.5573120256521737
113,6,0.550562707801418,0.5459060730000002
114,6,0.5699482941578126,0.6001272425130891
115,6,0.5346571100489509,0.538106503031359
116,6,0.6101857340624995,0.6384251608407082
117,6,0.5392169718278688,0.5595040158164379
118,6,0.49045957538888885,0.5433209920279717
119,6,0.4621733552537315,0.5053572363609022
120,6,0.519471523752809,0.5668230301340781
121,6,0.447345461025641,0.4887058325
122,6,0.6029362404166668,0.6540790837190084
123,6,0.5796571512179487,0.5500571495483868
124,6,0.5670209549522289,0.5788589254458596
125,6,0.5975761604629631,0.6330431963761469
126,6,0.5624464430106383,0.5928880090855613
127,7,0.531122687877551,0.5641633086153843
0,7,0.5273397551973685,0.5849443365333333
1,7,0.49704393115410983,0.5317277059034484
2,7,0.49720456709824556,0.4956455717613241
3,7,0.5262018622826088,0.5650962700000002
4,7,0.5037805481721854,0.5037645977152315
5,7,0.6183074629807693,0.636458985047619
6,7,0.5959138703159855,0.564993174440299
7,7,0.5195683943421052,0.5374633155555554
8,7,0.5067094101476619,0.4903384597374277
9,7,0.5377157684035534,0.559035615848101
10,7,0.5030820915538848,0.5352524501592039
11,7,0.5202563342901788,0.5503050390401791
12,7,0.53578329684492,0.5505617848074866
13,7,0.5124913767177914,0.5476525899756093
14,7,0.5199611224180671,0.5402591416336843
15,7,0.5539084583230772,0.5347158745846154
16,7,0.48080651302840915,0.4604513928114284
17,7,0.5095176558778626,0.5076686205378788
18,7,0.4986107289447234,0.5152363066717173
19,7,0.4705660092351779,0.46488307678174584
20,7,0.5804348293317536,0.5696355072322273
21,7,0.49696965301552787,0.48089061498757774
22,7,0.5779567067692771,0.55747927902994
23,7,0.5157297848901098,0.5075948576243094
24,7,0.4784613957386363,0.4864312485632182
25,7,0.5489584940472731,0.5861454182846717
26,7,0.47798461571608825,0.5340745648895896
27,7,0.49498572144508685,0.5292433559244185
28,7,0.46127909376268683,0.5695269483950005
29,7,0.4430930278142861,0.5167095202596155
30,7,0.5702613139021275,0.5691390387179488
31,7,0.571015400690377,0.5916442685042017
32,7,0.42684749108407105,0.46922326529955954
33,7,0.5122041210227273,0.5992830356321843
34,7,0.48041492742222214,0.4890335073463686
35,7,0.531038141699346,0.535273386
36,7,0.5263877828141591,0.5119630366548674
37,7,0.46177593064935074,0.5376237197435897
38,7,0.44648943710091743,0.5101923328703704
39,7,0.510677741328358,0.4658877155015038
40,7,0.47241992193965515,0.45111361238983066
41,7,0.5130616972777778,0.5666939707513813
42,7,0.5316685228701299,0.5725923099346407
43,7,0.4705616854695124,0.4964467587484663
44,7,0.5129196610163935,0.5603833472868854
45,7,0.5283698225000002,0.6113405960202022
46,7,0.5251299861157894,0.49940598534226804
47,7,0.5385285188970587,0.5593445197777781
48,7,0.44111815071428584,0.5095208277571427
49,7,0.4275470960516587,0.45383835924170646
50,7,0.5177219640398231,0.5141534779436121
51,7,0.4520315213275864,0.5016999375862065
52,7,0.5481086945303871,0.5312227525248622
53,7,0.44001543701851853,0.49378957533636375
54,7,0.4887322438681817,0.5191933217589287
55,7,0.4399412652379518,0.45916245570795206
56,7,0.49435228648828106,0.522852058253906
57,7,0.4577252299910181,0.5311986933033039
58,7,0.554374635125275,0.5613671048864468
59,7,0.5292671925938243,0.5165713392796204
60,7,0.5943470960426537,0.593358946574118
61,7,0.5234375701347712,0.5282073812826663
62,7,0.5893039068150852,0.6148406962439021
63,7,0.5083551659964913,0.4862660311795779
64,7,0.5223551142049468,0.5184620742996516
65,7,0.5412300804559583,0.5448955126093747
66,7,0.5085596368275865,0.5348530032083334
67,7,0.5008163989595374,0.4799087765290693
68,7,0.4502270645326239,0.46980973394285713
69,7,0.5701762546168828,0.5392588268993507
70,7,0.565578717442177,0.6053208749020548
71,7,0.5511821671761001,0.54569554712795
72,7,0.549060589800866,0.5668963824848487
73,7,0.5887159645414849,0.5774028921491229
74,7,0.5578128246296293,0.6003643017870371
75,7,0.5777805446275864,0.593199240484429
76,7,0.5695314738992808,0.548493826857143
77,7,0.6011256599459464,0.5658451313440861
78,7,0.585121676346154,0.6051841779354837
79,7,0.5098683256885249,0.5857821011157027
80,7,0.5106938954651161,0.5193755967596898
81,7,0.5083002517511311,0.5163466041467274
82,7,0.5333293552682926,0.5344245927330095
83,7,0.5680877114864864,0.5512137275102039
84,7,0.5830375911684215,0.5541902545052083
85,7,0.493412802578125,0.5427101823437499
86,7,0.5360184444039736,0.5464287519666666
87,7,0.5660167132716052,0.5684621125465841
88,7,0.5734282291479822,0.569909927846847
89,7,0.5354170127699752,0.5284074678861986
90,7,0.5223829484170857,0.5359110161010101
91,7,0.5254986326356277,0.5466447683414636
92,7,0.5396783830805688,0.5460460668714289
93,7,0.4976924019761905,0.519008531844311
94,7,0.6047921636633661,0.5814175654705883
95,7,0.5668553254829546,0.5843453122228572
96,7,0.4443693150212768,0.46014808799470897
97,7,0.49246600518707473,0.4781626434334467
98,7,0.4841316142076504,0.454570397568306
99,7,0.5291933757848837,0.5675936295906433
100,7,0.46060443440495885,0.4789419818699186
101,7,0.5448250576477055,0.5436921410220183
102,7,0.5498833461323529,0.49904161813043485
103,7,0.5464590372264151,0.5554671319622644
104,7,0.5153456661100483,0.5142382160526316
105,7,0.5607676407796243,0.5737946876962363
106,7,0.42657180011564666,0.5247506269082196
107,7,0.5295447264507904,0.5369540269354837
108,7,0.5424008367886364,0.5230799171764704
109,7,0.5749560950009709,0.5826605173431375
110,7,0.44968887827528065,0.4923063594067798
111,7,0.5415949865137614,0.6135710229357801
112,7,0.5636446049164083,0.5642368863354038
113,7,0.5524162270714287,0.5577435041428571
114,7,0.5926714724255318,0.5967227293193716
115,7,0.5419955730851066,0.5361148435714288
116,7,0.6441048517444937,0.6110528739026553
117,7,0.5614264143661201,0.5562567547945205
118,7,0.5369017392167833,0.5330612004895103
119,7,0.5016748156390982,0.504425877669173
120,7,0.5512899061944448,0.554414898469274
121,7,0.40015207721951224,0.5263399280000003
122,7,0.6101070416393445,0.6393030944628101
123,7,0.5582607048064516,0.5500567716129032
124,7,0.5831378711428568,0.5889523674267517
125,7,0.6257979823084114,0.6277269792477067
126,7,0.5772253328138299,0.608045171117647
127,8,0.5343338693717283,0.5530273524358978
0,8,0.5059403609333336,0.5671385056133337
1,8,0.4867334607465753,0.48570053102758615
2,8,0.4926513313819446,0.5061070273554008
3,8,0.5136112048314608,0.5399945193406592
4,8,0.48765438956375845,0.48412085638410607
5,8,0.6202695134905658,0.625212779619048
6,8,0.5882706050373134,0.5687402744216415
7,8,0.5173359549019606,0.5385503218300652
8,8,0.4924800310359234,0.4970245467441522
9,8,0.5402700092708863,0.5628078578683543
10,8,0.5103146640771142,0.5288185915049748
11,8,0.5128982185111115,0.5285298155427677
12,8,0.5183126703967214,0.5503481080374331
13,8,0.5209291564634145,0.5553772528048783
14,8,0.5076254971814346,0.5381493183157896
15,8,0.5391967125287356,0.5259524658076924
16,8,0.47290389466306804,0.49123228817748577
17,8,0.5150102884090909,0.5070383201136364
18,8,0.5215859278140705,0.5391696941616163
19,8,0.4774154775786564,0.4808224460535713
20,8,0.5798570972169812,0.56402211635545
21,8,0.4632807469641509,0.47351344358695635
22,8,0.5548988959702379,0.5370488796407188
23,8,0.5357969677197804,0.5225709368508288
24,8,0.5038730640697673,0.48845844673563216
25,8,0.5263123328228783,0.561179053492701
26,8,0.50963836931962,0.5581912363123025
27,8,0.5444547816746987,0.522287139784884
28,8,0.4644361789195981,0.5573311311750002
29,8,0.4640392794038458,0.5166726711250001
30,8,0.5580679975574465,0.5628446612777777
31,8,0.5756649321086961,0.5941389799159661
32,8,0.444625095867257,0.4517381017242292
33,8,0.5007184915909091,0.5670925211494253
34,8,0.4851181150847458,0.49096011642458115
35,8,0.496000454980392,0.5527881167500002
36,8,0.49022895963716795,0.5182788124513276
37,8,0.45412189379746803,0.536554261923077
38,8,0.3994431673207547,0.5062548744046297
39,8,0.458118769977612,0.47005382213383456
40,8,0.48161010421186456,0.44729602466101687
41,8,0.5503833999666663,0.5293508875138123
42,8,0.5208542377333333,0.5720507074248364
43,8,0.5076622293963416,0.49965795900613497
44,8,0.5237287328644069,0.5686406908606557
45,8,0.5707946444040404,0.591891418888889
46,8,0.5272927681340207,0.4905356596329899
47,8,0.5464861843382351,0.5430734476296297
48,8,0.44633813328985505,0.48473691289999987
49,8,0.46740215320379125,0.4631586601232228
50,8,0.5274391653766819,0.5131548063171808
51,8,0.44616159734857147,0.4946606375574715
52,8,0.5617528630607731,0.5355345917900551
53,8,0.4789810457727271,0.5138014692727275
54,8,0.46881320717040326,0.5107541567946433
55,8,0.46992299771727253,0.4638346887307228
56,8,0.5168226752529183,0.5213086435550779
57,8,0.4860820747507503,0.5232335820450448
58,8,0.5467061585878902,0.5568322434304032
59,8,0.513022439484834,0.5148872060490512
60,8,0.5991106403802817,0.588196142452941
61,8,0.5173894439866665,0.5528932259466662
62,8,0.5496328946019651,0.6273789638268291
63,8,0.46660959834448407,0.5218187240045776
64,8,0.49158972171328685,0.5230707082717768
65,8,0.5401464053367877,0.5586764691927083
66,8,0.4652374872689655,0.521583738201389
67,8,0.5026317631063588,0.4737438608662792
68,8,0.4486724220070923,0.4510957637571428
69,8,0.5377396878441558,0.5474085266298699
70,8,0.5042687724246578,0.627062084109589
71,8,0.5352063450925928,0.5369158265068324
72,8,0.5663948461135371,0.5650027087878788
73,8,0.5730889091965068,0.5445462664035089
74,8,0.5595862569444443,0.608914772222222
75,8,0.573905356228373,0.5869260069723182
76,8,0.5581157468794327,0.5584182154285712
77,8,0.5800829245967745,0.591109458172043
78,8,0.6058980545512824,0.6031310293548384
79,8,0.5581315758833332,0.5870832909173553
80,8,0.5027663667248063,0.504684128472868
81,8,0.5164428355480813,0.513749432218962
82,8,0.5663490632195121,0.5430991946699031
83,8,0.5781473055782311,0.5786624411836736
84,8,0.5744936506217612,0.5576769816875002
85,8,0.49504049921600013,0.5367305525781251
86,8,0.5249327074172186,0.5627213186933332
87,8,0.5956671972,0.552060861385093
88,8,0.5813194154189186,0.5786332871711708
89,8,0.5346350697796606,0.5196736546803871
90,8,0.5323145565909092,0.5246512079696969
91,8,0.5127513965012294,0.5430817753658536
92,8,0.5285437734761909,0.5647813640952382
93,8,0.4915932239518072,0.5025492305988027
94,8,0.5664077172189055,0.574274944882353
95,8,0.5719036481249999,0.5753279213600001
96,8,0.45852199719315806,0.45052148683068777
97,8,0.448436593289116,0.4767827259249149
98,8,0.46459375148913046,0.47831808886885246
99,8,0.5402663827325583,0.563169508538012
100,8,0.4699748234677418,0.5136903459756097
101,8,0.5236982208495413,0.5327190174201835
102,8,0.5148584358905108,0.5405574640579709
103,8,0.5502083877261902,0.5714416612264149
104,8,0.537197678430622,0.5110573284545457
105,8,0.5585644252091155,0.5662927799999997
106,8,0.46087536901360565,0.5140523063712332
107,8,0.5276158017715599,0.5211849961442399
108,8,0.5148507605608106,0.5331257265701358
109,8,0.5720542742843141,0.6141548612647062
110,8,0.48961572320617963,0.4856446586999996
111,8,0.6038753453211009,0.6272555579816514
112,8,0.5759856505279506,0.5540501517701858
113,8,0.5330381397375886,0.5546091136428574
114,8,0.5827873559322915,0.5828224809685862
115,8,0.5434603762152781,0.5473483350174219
116,8,0.6275437480616746,0.62347021420354
117,8,0.5516726374316943,0.5495955725369863
118,8,0.4996615571328673,0.5130645552027976
119,8,0.4766168103759397,0.5073554225563909
120,8,0.5059628023333331,0.5467219910055872
121,8,0.3821258673684211,0.5317695336500001
122,8,0.6214201472950819,0.6294617225619834
123,8,0.5453969912666664,0.5472238416774197
124,8,0.5924311939140127,0.5767846113789806
125,8,0.6099115954636363,0.6358909480366973
126,8,0.5777285565638299,0.6018541029465241
127,9,0.5317798849183675,0.5477003647179487
0,9,0.5331758940789474,0.5933679769333337
1,9,0.46594760567123267,0.5195090951034482
2,9,0.4793963893811187,0.4828961843449477
3,9,0.5050755543478261,0.5593599908791208
4,9,0.4668911823824343,0.5175325068874171
5,9,0.5901023906666669,0.6114025587619047
6,9,0.5666521699358488,0.578376387018657
7,9,0.5218393068506494,0.5307724810457517
8,9,0.48760005672767215,0.49309362505409426
9,9,0.5443783610127224,0.5498257454050631
10,9,0.5438772926119403,0.5300464794626866
11,9,0.5178810262825113,0.5462302081785716
12,9,0.5505139899361703,0.5501474465721925
13,9,0.49783126296969665,0.5173541694634145
14,9,0.5325680661050417,0.5361150264294736
15,9,0.53953937525,0.5481687413346154
16,9,0.4576661778107953,0.47154215162491403
17,9,0.515335546854962,0.5178596570833333
18,9,0.5242987346969695,0.5291339553535354
19,9,0.4669220589486163,0.48735652174007915
20,9,0.570479604556604,0.5617228075473932
21,9,0.5078715010432098,0.49086694095776406
22,9,0.5234080953253014,0.5215728847904192
23,9,0.5041766712637366,0.5137778649723757
24,9,0.5029351282954542,0.45333327477011487
25,9,0.5358744471490905,0.5636863684317517
26,9,0.4952185759018989,0.554855997905363
27,9,0.5065537090982657,0.5378310684883725
28,9,0.49355147445771136,0.5525135923599999
29,9,0.4541584743269231,0.5188943361201923
30,9,0.571168190854701,0.5690772544658119
31,9,0.5697037392677827,0.5839337642436977
32,9,0.4504506268684209,0.45266997505726864
33,9,0.5428985423750001,0.5987810362068965
34,9,0.4809337728426963,0.48530216170949775
35,9,0.48336793788235316,0.5352329736907894
36,9,0.5246263921929827,0.5097959002238939
37,9,0.46898890115384606,0.5147397585128208
38,9,0.4287535012897195,0.511233830376852
39,9,0.48075566922238827,0.46615968360751886
40,9,0.4477085847791304,0.423814776440678
41,9,0.5384380023093925,0.5729339111049724
42,9,0.5410771229411767,0.578980923124183
43,9,0.5234855321304349,0.49988345852760724
44,9,0.514010316090164,0.5327654348688525
45,9,0.5138206112121213,0.6032298124242426
46,9,0.4763762120806122,0.5225286509793815
47,9,0.5243322939264705,0.5584481911111109
48,9,0.41704845994285716,0.4887761197857142
49,9,0.4760086310152378,0.4702035605308057
50,9,0.5047413000789474,0.5157881307973565
51,9,0.44460114847058824,0.4934130352068965
52,9,0.5129242291428572,0.5194561405574589
53,9,0.4174507328518519,0.4846381013000001
54,9,0.45914992005882393,0.5125639997589282
55,9,0.512463947056024,0.44652531584337346
56,9,0.5100948799945096,0.5454177803496093
57,9,0.5061390204461074,0.5351575908468468
58,9,0.5540534678863468,0.5587364270879113
59,9,0.5013106071650718,0.5100959407109006
60,9,0.6027343865492959,0.605433679487059
61,9,0.5191347350106663,0.5448723639093329
62,9,0.5836482365571771,0.6180188547268292
63,9,0.4805285110468311,0.5013635138014086
64,9,0.5079081435505228,0.5090653194076655
65,9,0.507132212890625,0.5635587679166664
66,9,0.465425950097222,0.5454467763958334
67,9,0.5146902117930234,0.493359858322093
68,9,0.4404824782624113,0.4534470753857142
69,9,0.554515724894737,0.5562501845649352
70,9,0.5364842768299326,0.6294616801712332
71,9,0.5332881786888892,0.5441917537888199
72,9,0.5621905977965366,0.5529649845670999
73,9,0.572527761784141,0.5761054836403507
74,9,0.5525808810091742,0.6123497942592593
75,9,0.563389353423611,0.582387993806228
76,9,0.5453944593971629,0.5295663484285715
77,9,0.5590978184117645,0.5847356795698924
78,9,0.5546911683333337,0.6161228637419354
79,9,0.5538826595630254,0.6062059382892564
80,9,0.5450794859652509,0.4963811457984495
81,9,0.5269285365225234,0.5226431073950336
82,9,0.5705243208786406,0.5476183701262134
83,9,0.5810558591836734,0.5607514721904762
84,9,0.5252046287668395,0.5759792241145839
85,9,0.5145266735703126,0.5302079127656252
86,9,0.55966724704698,0.5609920809066669
87,9,0.5637927834113923,0.5744161420496893
88,9,0.5750316702714935,0.5844884780270269
89,9,0.508694954864734,0.5225477112203388
90,9,0.5430941393434345,0.5361906177070712
91,9,0.5353498906692312,0.5582608115813007
92,9,0.5555848478199049,0.5505963266809524
93,9,0.4817960859886905,0.497008814254491
94,9,0.5701460879215688,0.5752578376960785
95,9,0.5721509615142855,0.5845938402628568
96,9,0.471680866375263,0.45956018721164005
97,9,0.4850834553061226,0.49056527159044366
98,9,0.4882636363715849,0.4860434148251362
99,9,0.551117588046784,0.5610979762280703
100,9,0.4693271053934424,0.5066494274796749
101,9,0.5491319698571431,0.5422620682128442
102,9,0.493500405388489,0.5245834684347828
103,9,0.5698732205391926,0.5562831908018868
104,9,0.5051590177971017,0.5182786246842106
105,9,0.565348707750677,0.5709069005403224
106,9,0.4326041101224489,0.5062754110657536
107,9,0.5456044186699073,0.568399005529954
108,9,0.5200842120783783,0.5371524058511312
109,9,0.5804691570873789,0.621039123421569
110,9,0.5028851598587208,0.5029999426762711
111,9,0.6021605105454547,0.606161720642202
112,9,0.5615989798637767,0.5548200907763974
113,9,0.50697617775,0.5609344112857142
114,9,0.5807023192670162,0.5899374263848169
115,9,0.5284807393205577,0.5503440633797909
116,9,0.6383995522466959,0.6197626033849561
117,9,0.5352216721506848,0.559592559336986
118,9,0.5175984898251745,0.549792977062937
119,9,0.49133769765151464,0.49555300316541345
120,9,0.5135295208277776,0.5528070105363128
121,9,0.40714629825,0.53453066725
122,9,0.6095688955833335,0.6102710575206611
123,9,0.5145353736363637,0.5448975038387097
124,9,0.5678759548012818,0.5766555774490443
125,9,0.5847035840654208,0.6060457013761471
126,9,0.5945403973936172,0.5838694588502674
127,10,0.5858076958461537,0.5533893793948719
0,10,0.5344984693421051,0.5920262358133335
