Global Index,vs. Reality,EyeCon,Familiar,DevScore,OS,SS,OSg,SSg,OSf,SSf
24,5,false,false,74,0.4849461,0.1494771,0.23102888,0.1811328,0.1685156,0.20162761
24,6,false,false,74,0.14016679,0.117240876,0.26878035,0.5252485,0.20021626,0.1063223
24,7,false,false,74,0.13414508,0.1811328,0.23144713,0.05558701,0.099922955,0.60189867
24,8,false,false,74,0.23102888,0.5252485,0.07993719,0.074756615,0.13454139,0.09384925
24,9,false,false,74,0.26878035,0.05558701,0.3466049,0.12999639,0.17422652,0.1977511
24,10,false,false,74,0.28162584,0.23707795,0.13041031,0.12999639,0.14134483,0.4913364
25,1,false,false,83,0.24975502,0.06149074,0.120442726,0.06149074,0.24975502,0.32867694
25,2,false,false,83,0.120442726,0.32867694,0.14460194,0.388639,0.07506714,0.28085256
25,3,false,false,83,0.07506714,0.388639,0.033022698,0.574486,0.17293659,0.13143794
25,4,false,false,83,0.14460194,0.28085256,0.39168867,0.10717926,0.104844205,0.13143794
25,5,false,false,83,0.17293659,0.574486,0.14591178,0.032038372,0.053031433,0.16938752
25,6,false,false,83,0.033022698,0.13143794,0.09548661,0.28905016,0.62568355,0.28045213
25,7,false,false,83,0.104844205,0.10717926,0.18604799,0.10644081,0.13688728,0.074808896
25,8,false,false,83,0.39168867,0.032038372,0.13688728,1.0000002,0.06488691,0.20415565
25,9,false,false,83,0.14591178,0.13143794,0.694894,0.14922127,0.17842796,0.43013522
25,10,false,false,83,0.053031433,0.28905016,0.037421472,0.31379586,0.15170127,0.32867694
26,1,true,false,75,0.2552958,0.30389068,0.17310742,0.30389068,0.2552958,0.76617944
26,2,true,false,75,0.17310742,0.2494303,0.43489498,0.2494303,0.40449575,1.0
26,3,true,false,75,0.43489498,0.15500584,0.32267234,0.15500584,0.40449575,0.34658265
26,4,true,false,75,0.40449575,0.76617944,0.11448197,0.25836518,0.24777365,0.3466049
26,5,true,false,75,0.40449575,1.0,0.12419754,0.12743458,0.17096528,0.10704433
26,6,true,false,75,0.32267234,0.25836518,0.14704919,0.3247206,0.084526345,0.43365312
26,7,true,false,75,0.11448197,0.12743458,0.3296731,0.29711792,0.013728654,0.2903877
26,8,true,false,75,0.12419754,0.3247206,0.08394407,0.20824975,0.2598552,0.25500032
26,9,true,false,75,0.14704919,0.29711792,0.14869893,0.14574698,0.14031944,0.3466049
26,10,true,false,75,0.24777365,0.34658265,0.06538461,0.2866959,0.111318074,0.13935894
27,1,true,false,45,0.32800397,0.15315393,0.29064676,0.15315393,0.32800397,0.20415565
27,2,true,false,45,0.29064676,0.20415565,0.13427931,0.30206773,0.19163123,0.2506319
27,3,true,false,45,0.19163123,0.30206773,0.14256448,0.2855408,0.15895888,0.26196837
