Global Index,vs. Reality,EyeCon,Familiar,DevScore,OS,SS,OSg,SSg,OSf,SSf
13,7,false,false,99,0.17265084,0.2763367,0.2197724,-0.04427108,0.09710224,0.14225516
13,8,false,false,99,0.3582985,0.09422704,0.09710224,0.54425216,0.47844654,0.18725005
13,9,false,false,99,0.007272139,-0.007313106,0.61236566,1.0,0.19305722,0.21905306
13,10,false,false,99,0.44343764,-0.04427108,0.054113217,-0.021641446,0.18870592,0.3269227
14,1,true,false,20,0.3090574,0.20946619,0.50233793,0.20946619,0.3090574,0.32299268
14,2,true,false,20,0.50233793,0.63447666,0.38303667,0.63447666,0.15880659,0.11114071
14,3,true,false,20,0.38303667,0.16800798,0.20229761,0.16800798,0.92859435,0.25736862
14,4,true,false,20,0.20229761,0.32299268,0.114268966,0.030786008,0.50505865,0.7649065
14,5,true,false,20,0.15880659,0.030786008,0.11046966,0.10394781,0.31727424,0.45602286
14,6,true,false,20,0.114268966,0.11114071,0.60839635,0.069207214,0.17645094,0.7036606
14,7,true,false,20,0.92859435,0.10394781,0.15942776,0.069207214,0.6253133,0.20689619
14,8,true,false,20,0.11046966,0.069207214,0.5467925,0.10877475,0.15005317,0.20503184
14,9,true,false,20,0.60839635,0.25736862,0.15942776,0.10877475,0.14739344,0.19030191
14,10,true,false,20,0.50505865,0.069207214,0.33473626,0.12373305,0.11089104,0.295709
15,1,true,false,19,0.16704643,0.21825606,0.24710222,0.21825606,0.16704643,0.1833663
15,2,true,false,19,0.10871218,0.06794104,0.47612852,0.06794104,0.10871218,0.1972422
15,3,true,false,19,0.24710222,0.1833663,0.17084956,0.17770429,0.674756,0.295709
15,4,true,false,19,0.674756,0.17770429,0.16216886,0.4253874,0.0924305,1.0000001
15,5,true,false,19,0.47612852,0.1972422,0.10009345,0.11545682,0.16216886,1.0000001
15,6,true,false,19,0.17084956,0.4253874,0.11061795,0.53967875,0.10009345,0.2763367
15,7,true,false,19,0.0924305,0.11545682,0.17280297,0.2095958,0.21085197,0.2763367
15,8,true,false,19,0.16216886,0.295709,0.11962853,0.105505,0.16478276,1.0000001
15,9,true,false,19,0.16216886,0.53967875,0.14971015,0.13322166,0.14971015,0.078935154
15,10,true,false,19,0.10009345,1.0000001,0.09636072,0.28281546,0.100305855,0.7664604
16,1,false,true,105,0.33030027,0.078159064,0.2293156,0.078159064,0.33030027,0.4666732
16,2,false,true,105,0.2293156,0.078159064,0.14269957,0.078159064,0.41339377,0.22163811
16,3,false,true,105,0.14269957,0.23245448,0.36228237,0.23245448,0.18443188,0.21205908
16,4,false,true,105,0.36228237,0.21907595,0.39512062,0.21907595,0.11066405,0.3303572
16,5,false,true,105,0.41339377,0.37316424,0.105980396,0.37316424,0.6633434,0.19078135
16,6,false,true,105,0.39512062,0.119115904,0.28799707,0.119115904,0.1603064,0.7890897
16,7,false,true,105,0.105980396,0.4666732,0.21205908,0.5059911,0.74386793,0.27945593
16,8,false,true,105,0.28799707,0.5059911,0.17367291,0.5085081,0.32456738,0.25014764
16,9,false,true,105,0.18443188,0.5085081,0.13805959,0.050957195,0.37288177,0.37288177
16,10,false,true,105,0.11066405,0.050957195,0.19486833,0.18443188,0.1442937,0.079859465
17,1,false,true,114,0.06478124,0.2422133,0.18635204,0.2422133,0.06478124,1.0000001
17,2,false,true,114,0.18635204,0.10164694,0.12883364,0.10164694,0.18635204,0.1348169
17,3,false,true,114,0.18635204,0.15546915,0.9570661,0.15546915,0.69322467,0.15613592
17,4,false,true,114,0.12883364,1.0000001,0.3690853,0.36648893,0.16553296,0.3199103
17,5,false,true,114,0.69322467,0.36648893,0.3142829,0.67371345,0.20756547,0.067064896
17,6,false,true,114,0.9570661,0.1348169,0.16858295,0.112575516,0.2918417,0.20509046
17,7,false,true,114,0.16553296,0.67371345,0.15570751,0.3900811,0.24526903,0.47612852
17,8,false,true,114,0.3690853,0.15613592,0.43912393,0.18777402,0.23604007,0.54425216
17,9,false,true,114,0.3142829,0.112575516,0.24922259,0.18590307,0.21049285,0.69726765
17,10,false,true,114,0.16858295,0.3900811,0.19373223,0.17651352,0.20827669,0.3199103
18,1,true,true,56,0.26776433,0.27551895,0.50233793,0.27551895,0.26776433,1.0
18,2,true,true,56,0.50233793,0.28866854,0.14444846,0.28866854,0.14444846,0.69726765
18,3,true,true,56,0.14444846,0.057272322,0.54425216,0.057272322,0.11698495,0.42989278
18,4,true,true,56,0.14444846,1.0,0.120855935,0.111275926,0.26558223,0.42989278
18,5,true,true,56,0.54425216,0.111275926,0.18834582,0.15025866,0.10630022,0.42989278
18,6,true,true,56,0.120855935,0.15025866,0.10357988,0.3323799,0.10987621,0.10296908
18,7,true,true,56,0.11698495,0.69726765,0.22959816,0.21181923,0.10044927,0.74848735
18,8,true,true,56,0.18834582,0.3323799,0.081533164,0.2994789,0.11261608,0.07942712
18,9,true,true,56,0.26558223,0.42989278,0.028531529,0.80053633,0.17270082,0.11126977
18,10,true,true,56,0.10357988,0.21181923,0.2965318,0.14514117,0.20256753,0.34164602
19,1,true,true,45,0.15803626,0.075160705,0.22484334,0.075160705,0.15803626,0.2632542
19,2,true,true,45,0.22484334,0.2512139,0.08520672,0.2512139,0.08934033,0.295709
19,3,true,true,45,0.08934033,0.2632542,0.17773543,0.20753825,0.110406004,0.14526084
19,4,true,true,45,0.08520672,0.20753825,0.14526084,0.35668534,0.2502581,0.24059537
19,5,true,true,45,0.110406004,0.295709,0.21426263,0.102210455,0.18405318,0.12227659
19,6,true,true,45,0.2502581,0.14526084,0.34075257,0.11165432,0.67229426,0.19168457
19,7,true,true,45,0.17773543,0.35668534,0.25792617,0.19207272,0.29420006,0.36496747
19,8,true,true,45,0.14526084,0.102210455,0.055005167,0.14136486,0.8008548,0.7475934
19,9,true,true,45,0.21426263,0.11165432,0.24170049,0.13935468,0.13731727,0.15825811
19,10,true,true,45,0.18405318,0.24059537,0.17886871,0.027942289,0.1911333,0.17380005
20,1,false,true,139,0.5032879,-0.0183313,0.5032879,-0.0183313,0.17583536,0.45362926
20,2,false,true,139,-0.011269467,0.45362926,-0.011269467,0.0664602,0.20936331,0.2726109
20,3,false,true,139,0.17583536,0.0664602,0.10073944,0.12749933,0.6754575,0.2453582
20,4,false,true,139,0.10073944,0.2726109,0.295709,0.35228056,0.07470725,0.6686342
20,5,false,true,139,0.20936331,0.12749933,0.34775808,0.06622043,0.09076652,0.812373
20,6,false,true,139,0.295709,0.2453582,0.052691784,0.081298076,0.22993891,0.3582985
20,7,false,true,139,0.6754575,0.35228056,0.6940003,0.10806112,0.32274172,0.085045256
20,8,false,true,139,0.34775808,0.06622043,0.12058761,0.10806112,0.5082272,0.09345077
20,9,false,true,139,0.052691784,0.6686342,0.47612852,0.47189888,0.21794891,0.28284657
20,10,false,true,139,0.07470725,0.081298076,0.44519266,0.19881183,0.3203993,0.3644923
21,1,false,true,99,0.15479836,0.16560826,0.85405946,0.16560826,0.15479836,0.9999998
21,2,false,true,99,0.85405946,0.9999998,0.85405946,1.0,0.85405946,0.5963326
21,3,false,true,99,0.85405946,1.0,0.16289291,0.12182291,0.08286214,0.3902118
21,4,false,true,99,0.85405946,0.12182291,0.07182293,0.3073877,0.093875036,0.21753584
21,5,false,true,99,0.16289291,0.5963326,0.10815856,0.04411611,0.1631887,0.1424599
21,6,false,true,99,0.08286214,0.3073877,0.1424599,0.1631887,0.24751447,0.13479199
21,7,false,true,99,0.07182293,0.3902118,0.19097832,0.50204664,0.059040193,0.052567676
21,8,false,true,99,0.093875036,0.04411611,0.28494954,0.19982468,0.21612915,0.2632542
21,9,false,true,99,0.10815856,0.21753584,0.2681167,0.32518506,0.1661303,0.20193389
21,10,false,true,99,0.1631887,0.1424599,0.17952463,0.46325165,0.29077834,0.15951994
22,1,true,true,55,0.17998566,0.18772674,0.38023335,0.18772674,0.17998566,0.46905038
22,2,true,true,55,0.10860483,0.115264535,0.11749522,0.115264535,0.10860483,0.11749522
22,3,true,true,55,0.43999803,0.46905038,0.08793077,0.26934516,0.43999803,0.17982024
22,4,true,true,55,0.38023335,0.11749522,0.24852777,0.3237818,0.6657287,0.47469676
22,5,true,true,55,0.11749522,0.26934516,0.14314793,0.2424374,0.28987586,0.23280215
22,6,true,true,55,0.08793077,0.3237818,0.30733454,0.124412335,0.18733113,0.10985845
22,7,true,true,55,0.6657287,0.2424374,0.02137219,0.04861458,0.5014433,0.13352275
22,8,true,true,55,0.24852777,0.17982024,0.09598123,0.20296681,0.25791612,1.0000001
22,9,true,true,55,0.14314793,0.124412335,0.17957366,0.062644005,0.08069442,0.43000257
22,10,true,true,55,0.28987586,0.04861458,0.08069442,0.405304,0.24234112,0.36870897
23,1,true,true,42,0.25787413,0.07822394,0.11364966,0.07822394,0.25787413,0.33411193
23,2,true,true,42,0.11364966,0.17057803,0.45362926,0.17057803,0.32223904,0.1273591
23,3,true,true,42,0.32223904,0.07967951,0.113173306,0.07967951,0.30834535,0.28220448
23,4,true,true,42,0.45362926,0.33411193,0.6055634,0.13265976,0.14747731,0.42989278
23,5,true,true,42,0.113173306,0.13265976,0.18202612,0.19707973,0.2821772,0.22636282
23,6,true,true,42,0.30834535,0.19707973,0.4057162,0.36113286,0.3258146,0.22636282
23,7,true,true,42,0.6055634,0.1273591,0.14821303,0.067957476,0.3363287,0.69726765
23,8,true,true,42,0.14747731,0.36113286,0.11488007,0.20909587,0.010862267,0.10709955
23,9,true,true,42,0.18202612,0.28220448,0.19682856,0.02808787,0.46518034,0.111587346
23,10,true,true,42,0.2821772,0.067957476,0.20649502,0.18537492,0.15357265,0.54425216
24,1,false,false,74,0.07799053,0.0481456,0.13384548,0.0481456,0.07799053,0.25387695
24,2,false,false,74,0.13384548,0.10514298,0.35788524,0.10514298,0.26416874,0.08594228
24,3,false,false,74,0.26416874,0.25387695,0.078073114,0.4007852,0.3489305,0.27805287
24,4,false,false,74,0.35788524,0.4007852,0.10944815,0.09203637,0.2847656,0.45975363
24,5,false,false,74,0.3489305,0.08594228,0.17789046,0.1070144,0.17047578,0.1707488
24,6,false,false,74,0.078073114,0.09203637,0.119077876,0.29783326,0.29112306,0.100875266
24,7,false,false,74,0.10944815,0.1070144,0.22317794,0.21433134,0.11468004,0.70538443
24,8,false,false,74,0.17789046,0.29783326,0.09584976,0.06056098,0.11439664,0.1775886
24,9,false,false,74,0.119077876,0.21433134,0.47612852,0.15785581,0.16767293,0.15545985
24,10,false,false,74,0.2847656,0.27805287,0.10427157,0.15785581,0.122121215,0.56628466
25,1,false,false,83,0.28175402,0.08661723,0.09165388,0.08661723,0.28175402,0.42989278
25,2,false,false,83,0.09165388,0.42989278,0.20560926,0.2531657,0.029870383,0.2699715
25,3,false,false,83,0.029870383,0.2531657,0.024880249,0.39404508,0.12846619,0.29937553
25,4,false,false,83,0.20560926,0.2699715,0.38654378,0.036249954,0.010889769,0.29937553
25,5,false,false,83,0.12846619,0.39404508,0.081756935,0.042373233,0.06954989,0.070119195
25,6,false,false,83,0.024880249,0.29937553,0.033660397,0.30893415,0.7464076,0.35989195
25,7,false,false,83,0.010889769,0.036249954,0.13690794,0.11229719,0.09349775,0.07493717
25,8,false,false,83,0.38654378,0.042373233,0.09349775,1.0,0.08149487,0.32299268
25,9,false,false,83,0.081756935,0.29937553,0.5823462,0.1503695,0.078922786,0.50233793
25,10,false,false,83,0.06954989,0.30893415,0.013867281,0.33689192,0.038512155,0.42989278
26,1,true,false,75,0.17134517,0.2781421,0.12430999,0.2781421,0.17134517,0.69399256
26,2,true,false,75,0.12430999,0.22734807,0.27271834,0.22734807,0.30711186,1.0000001
26,3,true,false,75,0.27271834,0.11919361,0.45362926,0.11919361,0.30711186,0.44050974
26,4,true,false,75,0.30711186,0.69399256,0.14598247,0.21144634,0.21159557,0.47612852
26,5,true,false,75,0.30711186,1.0000001,0.06937455,0.09205491,0.10300961,0.34054828
26,6,true,false,75,0.45362926,0.21144634,0.13907395,0.34849572,0.07710215,0.31090403
26,7,true,false,75,0.14598247,0.09205491,0.41599327,0.35570115,-0.006351827,0.28983906
26,8,true,false,75,0.06937455,0.34849572,0.09704253,0.12671563,0.23616323,0.1558249
26,9,true,false,75,0.13907395,0.35570115,0.16019475,0.14667335,0.14418718,0.47612852
26,10,true,false,75,0.21159557,0.44050974,0.11460239,0.26889777,0.09562084,0.024432689
27,1,true,false,45,0.20529753,0.1529103,0.28413782,0.1529103,0.20529753,0.32299268
27,2,true,false,45,0.28413782,0.32299268,0.15539452,0.26651144,0.21803263,0.28593102
27,3,true,false,45,0.21803263,0.26651144,0.424813,0.16092353,0.1670349,0.23848802
27,4,true,false,45,0.15539452,0.28593102,0.22366038,0.091318145,0.192568,0.6317434
27,5,true,false,45,0.1670349,0.16092353,0.17629543,0.118101105,0.18749915,0.16805689
27,6,true,false,45,0.424813,0.23848802,0.030078223,0.059799258,0.54425216,0.5578733
27,7,true,false,45,0.192568,0.091318145,0.15644626,0.059799258,0.2914082,0.1848868
27,8,true,false,45,0.22366038,0.6317434,0.07923193,0.15175143,0.14755835,0.13332987
27,9,true,false,45,0.18749915,0.118101105,0.44343764,0.11525674,0.21249847,0.2365291
27,10,true,false,45,0.17629543,0.16805689,0.12751065,0.109544575,0.27860928,0.24732149
28,1,false,false,21,0.28835034,0.14438704,0.034843992,0.14438704,0.28835034,0.16919932
28,2,false,false,21,0.034843992,0.16919932,0.05273262,0.13392332,0.1220703,0.29360214
28,3,false,false,21,0.1220703,0.13392332,0.09006893,0.2031446,0.18217877,1.0
28,4,false,false,21,0.05273262,0.2031446,0.12727019,0.4467121,0.12727019,0.16234952
28,5,false,false,21,0.09006893,0.29360214,0.47612852,0.074613184,0.2748335,0.13903362
28,6,false,false,21,0.18217877,0.4467121,0.18528995,0.28978187,0.04984252,0.69726765
28,7,false,false,21,0.12727019,1.0,0.755314,0.26124173,0.08289535,0.67989326
28,8,false,false,21,0.12727019,0.074613184,0.16234952,0.056797236,0.16033722,0.108868755
28,9,false,false,21,0.47612852,0.28978187,0.036692545,0.07151772,0.5021352,0.1629934
28,10,false,false,21,0.18528995,0.16234952,0.066932775,0.62809825,0.09266405,0.54425216
29,1,false,false,37,0.2513998,0.2960323,0.23955347,0.2960323,0.2513998,1.0
29,2,false,false,37,0.23955347,0.27884376,0.18284994,0.27884376,0.18284994,0.50233793
29,3,false,false,37,0.18284994,0.08507438,0.08857484,0.08507438,0.07815944,0.20703702
29,4,false,false,37,0.18284994,1.0,0.09644391,0.61425567,0.17793937,0.21146381
29,5,false,false,37,0.08857484,0.61425567,0.18547313,0.08308716,0.42365217,0.28593102
29,6,false,false,37,0.07815944,0.50233793,0.17139897,0.17037986,0.17624587,0.28593102
29,7,false,false,37,0.17793937,0.20703702,0.067746475,0.31488365,0.17526802,0.35166267
29,8,false,false,37,0.09644391,0.08308716,0.27985853,0.1441961,0.4595757,0.34193712
29,9,false,false,37,0.42365217,0.21146381,0.22337705,0.031058768,0.1396783,0.23217341
29,10,false,false,37,0.18547313,0.17037986,0.081401505,0.11463298,0.37061152,0.19144809
30,1,true,false,28,0.18772805,0.0738841,0.18680125,0.0738841,0.18772805,0.20288032
30,2,true,false,28,0.18680125,0.19298533,0.097830854,0.19298533,0.1553446,0.4076321
